data,hora,lat,lon,alt,radio,custo,rssi,ipv4Address,ip,macsource,macdestination,action,enabled,rate,signal_ok,age,stats,encapId,txpower,version,linkLocalAddress
2023-11-22,10:02,-20.47224333333333,-43.92474333333333,100,LX5,86033,-85,172.23.66.61,172.23.66.14, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.47224333333333,-43.92474333333333,100,LX5,87367,-85,172.23.66.61,172.23.67.127, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.47224333333333,-43.92474333333333,100,LX5,83364,-91,172.23.66.61,172.23.67.149, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.47224333333333,-43.92474333333333,100,LX5,90982,-79,172.23.66.61,172.23.67.92, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.47224333333333,-43.92474333333333,100,LX5,79102,-92,172.23.66.61,172.23.67.106, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.47224333333333,-43.92474333333333,100,LX5,87588,-81,172.23.66.61,172.23.67.144, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,93565,-64,172.23.66.61,172.23.66.13, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,87592,-80,172.23.66.61,172.23.67.114, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,90982,-64,172.23.66.61,172.23.67.92, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,42497,-79,172.23.66.61,172.23.67.237, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,0,-80,172.23.66.61,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,46149,-71,172.23.66.61,172.23.67.136, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,46148,-63,172.23.66.61,172.23.67.122, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,46142,-67,172.23.66.61,172.23.67.138, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,77446,-97,172.23.66.61,172.23.66.41, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,87367,-103,172.23.66.61,172.23.67.127, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,93565,-66,172.23.66.61,172.23.66.13, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,83364,-75,172.23.66.61,172.23.67.149, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,87587,-74,172.23.66.61,172.23.67.201, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,87577,-61,172.23.66.61,172.23.67.161, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,87588,-67,172.23.66.61,172.23.67.144, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,87577,-75,172.23.66.61,172.23.67.161, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,87287,-94,172.23.66.61,172.23.66.46, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,83364,-91,172.23.66.61,172.23.67.149, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,87584,-92,172.23.66.61,172.23.67.142, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,46142,-84,172.23.66.61,172.23.67.138, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,42830,-84,172.23.66.61,172.23.67.117, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:02,-20.472246666666663,-43.92474,100,LX5,87591,-81,172.23.66.61,172.23.67.152, , ,0,1,0,0,0,0,0,0,11.24.2, 
