172.23.72.194;2022-12-15 10:26:02.505990;0.000000000;0.000000000
172.23.72.194;2023-10-31 10:33:58.648698;-20.457450512;-43.934711500
172.23.72.194;2023-10-31 10:34:33.892758;-20.459537791;-43.933650033
172.23.72.194;2023-10-31 10:35:07.568368;-20.461603988;-43.932932211
172.23.72.194;2023-10-31 10:35:43.472705;-20.463472010;-43.932856267
172.23.72.194;2023-10-31 10:36:18.082281;-20.465365134;-43.932713310
172.23.72.194;2023-10-31 10:36:52.184034;-20.466876110;-43.932502051
172.23.72.194;2023-10-31 10:37:25.029314;-20.467713900;-43.932498632
172.23.72.194;2023-10-31 10:37:58.999834;-20.467789118;-43.931050492
172.23.72.194;2023-10-31 10:38:33.348174;-20.466255205;-43.930291942
172.23.72.194;2023-10-31 10:39:07.205850;-20.464676834;-43.929482391
172.23.72.194;2023-10-31 10:39:43.180391;-20.463000242;-43.928639532
172.23.72.194;2023-10-31 10:40:16.826184;-20.461678066;-43.927368347
172.23.72.194;2023-10-31 10:40:51.583680;-20.461328627;-43.925450810
172.23.72.194;2023-10-31 10:41:26.151538;-20.460629681;-43.924744025
172.23.72.194;2023-10-31 10:41:59.611066;-20.459299982;-43.924446801
172.23.72.194;2023-10-31 10:42:33.644674;-20.459318796;-43.924350579
172.23.72.194;2023-10-31 10:43:07.309022;-20.458557679;-43.923758320
172.23.72.194;2023-10-31 10:43:43.168701;-20.458609056;-43.923519838
172.23.72.194;2023-10-31 10:44:17.036706;-20.458529755;-43.923346322
172.23.72.194;2023-10-31 10:44:52.082847;-20.458543089;-43.923373452
172.23.72.194;2023-10-31 10:45:27.203020;-20.458828101;-43.923916962
172.23.72.194;2023-10-31 10:45:59.508788;-20.459260496;-43.924480733
172.23.72.194;2023-10-31 10:46:33.887614;-20.460469571;-43.924802110
172.23.72.194;2023-10-31 10:47:07.982546;-20.462149720;-43.925294772
172.23.72.194;2023-10-31 10:47:43.348949;-20.464007362;-43.925972159
172.23.72.194;2023-10-31 10:48:17.234137;-20.465726923;-43.926207740
172.23.72.194;2023-10-31 10:48:52.250245;-20.466446439;-43.924748290
172.23.72.194;2023-10-31 10:49:28.954983;-20.466912786;-43.923603170
172.23.72.194;2023-10-31 10:50:00.409607;-20.467753917;-43.923463509
172.23.72.194;2023-10-31 10:50:33.499601;-20.468701083;-43.923560989
172.23.72.194;2023-10-31 10:51:07.665094;-20.469746446;-43.923507292
172.23.72.194;2023-10-31 10:51:43.378516;-20.471117954;-43.923744554
172.23.72.194;2023-10-31 10:52:17.380446;-20.472565300;-43.923916385
172.23.72.194;2023-10-31 10:52:51.528689;-20.474229799;-43.923192427
172.23.72.194;2023-10-31 10:53:26.137422;-20.475526836;-43.923416226
172.23.72.194;2023-10-31 10:54:00.058653;-20.476806905;-43.923616016
172.23.72.194;2023-10-31 10:54:33.780441;-20.477090158;-43.923050164
172.23.72.194;2023-10-31 10:55:07.382218;-20.476797217;-43.923087577
172.23.72.194;2023-10-31 10:55:43.292753;-20.476623469;-43.922972781
172.23.72.194;2023-10-31 10:56:17.356228;-20.476736377;-43.923175436
172.23.72.194;2023-10-31 10:58:13.905647;0.000000000;0.000000000
172.23.72.194;2023-10-31 10:58:29.219498;-20.476732079;-43.923186640
172.23.72.194;2023-10-31 10:58:33.311699;-20.476731441;-43.923181323
172.23.72.194;2023-10-31 10:59:01.787938;Erro;Erro;
172.23.72.194;2023-10-31 10:59:06.960738;-20.476730793;-43.923179080
172.23.72.194;2023-10-31 10:59:44.379016;-20.476730589;-43.923180877
172.23.72.194;2023-10-31 11:00:18.096695;-20.476731444;-43.923181842
172.23.72.194;2023-10-31 11:00:52.150752;-20.476732594;-43.923181968
172.23.72.194;2023-10-31 11:01:26.156576;-20.476733419;-43.923181405
172.23.72.194;2023-10-31 11:01:59.637891;-20.476733692;-43.923181071
172.23.72.194;2023-10-31 11:02:34.196146;-20.476733942;-43.923180801
172.23.72.194;2023-10-31 11:03:07.841440;-20.476734438;-43.923180468
172.23.72.194;2023-10-31 11:03:43.924685;-20.476734852;-43.923180222
172.23.72.194;2023-10-31 11:04:17.257412;-20.476734879;-43.923179869
172.23.72.194;2023-10-31 11:04:51.458611;-20.476735000;-43.923179455
172.23.72.194;2023-10-31 11:05:25.276586;-20.476735388;-43.923179035
172.23.72.194;2023-10-31 11:05:59.647297;-20.476736009;-43.923178673
172.23.72.194;2023-10-31 11:06:33.489985;-20.476736605;-43.923178414
172.23.72.194;2023-10-31 11:07:07.819537;-20.476736976;-43.923178744
172.23.72.194;2023-10-31 11:07:44.180447;-20.476737142;-43.923179046
172.23.72.194;2023-10-31 11:08:17.973946;-20.476736980;-43.923179016
172.23.72.194;2023-10-31 11:08:51.311468;-20.476736597;-43.923179015
172.23.72.194;2023-10-31 11:09:25.436746;-20.476736330;-43.923179328
172.23.72.194;2023-10-31 11:09:59.824276;-20.476736307;-43.923179554
172.23.72.194;2023-10-31 11:10:33.989002;-20.476736476;-43.923179651
172.23.72.194;2023-10-31 11:11:08.387150;-20.476736550;-43.923179774
172.23.72.194;2023-10-31 11:11:43.270000;-20.476736531;-43.923179805
172.23.72.194;2023-10-31 11:12:17.379240;-20.476736423;-43.923179726
172.23.72.194;2023-10-31 11:12:51.327188;-20.476736210;-43.923179668
172.23.72.194;2023-10-31 11:13:25.204747;-20.476736004;-43.923179683
172.23.72.194;2023-10-31 11:13:59.284680;-20.476735870;-43.923179624
172.23.72.194;2023-10-31 11:14:32.772710;-20.476735728;-43.923179536
172.23.72.194;2023-10-31 11:15:07.006381;-20.476735643;-43.923179499
172.23.72.194;2023-10-31 11:15:42.864609;-20.476735564;-43.923179549
172.23.72.194;2023-10-31 11:16:17.444704;-20.476735569;-43.923179774
172.23.72.194;2023-10-31 11:16:51.380715;-20.476735991;-43.923180087
172.23.72.194;2023-10-31 11:17:24.817589;-20.476736671;-43.923180247
172.23.72.194;2023-10-31 11:17:59.618878;-20.476736548;-43.923180458
172.23.72.194;2023-10-31 11:18:33.200775;-20.476736061;-43.923180730
172.23.72.194;2023-10-31 11:19:06.812696;-20.476735866;-43.923180966
172.23.72.194;2023-10-31 11:19:42.777824;-20.476735828;-43.923180993
172.23.72.194;2023-10-31 11:20:17.060696;-20.476735738;-43.923181124
172.23.72.194;2023-10-31 11:20:51.511421;-20.476735390;-43.923181244
172.23.72.194;2023-10-31 11:21:25.020122;-20.476735397;-43.923181295
172.23.72.194;2023-10-31 11:21:59.331468;-20.476735187;-43.923181401
172.23.72.194;2023-11-01 13:04:51.732167;Erro;Erro;
172.23.72.194;2023-11-01 13:05:26.555943;Erro;Erro;
172.23.72.194;2023-11-01 13:06:01.364201;Erro;Erro;
172.23.72.194;2023-11-01 13:06:34.139935;Erro;Erro;
172.23.72.194;2023-11-01 13:07:08.955917;Erro;Erro;
172.23.72.194;2023-11-01 13:07:41.715888;Erro;Erro;
172.23.72.194;2023-11-01 13:08:16.535982;Erro;Erro;
172.23.72.194;2023-11-01 13:08:49.311952;Erro;Erro;
172.23.72.194;2023-11-01 13:09:26.175939;Erro;Erro;
172.23.72.194;2023-11-01 13:10:00.987922;Erro;Erro;
172.23.72.194;2023-11-01 13:10:33.763946;Erro;Erro;
172.23.72.194;2023-11-01 13:11:08.597817;Erro;Erro;
172.23.72.194;2023-11-01 13:11:41.335891;Erro;Erro;
172.23.72.194;2023-11-01 13:12:16.163895;Erro;Erro;
172.23.72.194;2023-11-01 13:12:48.923901;Erro;Erro;
172.23.72.194;2023-11-01 13:13:25.795927;Erro;Erro;
172.23.72.194;2023-11-01 13:14:00.592259;Erro;Erro;
172.23.72.194;2023-11-01 13:14:33.371933;Erro;Erro;
172.23.72.194;2023-11-01 13:15:08.179908;Erro;Erro;
172.23.72.194;2023-11-01 13:15:40.947888;Erro;Erro;
172.23.72.194;2023-11-01 13:16:15.768159;Erro;Erro;
172.23.72.194;2023-11-01 13:16:50.577040;Erro;Erro;
172.23.72.194;2023-11-01 13:17:25.435954;Erro;Erro;
172.23.72.194;2023-11-01 13:18:00.208234;Erro;Erro;
172.23.72.194;2023-11-01 13:18:32.987955;Erro;Erro;
172.23.72.194;2023-11-01 13:19:07.800142;Erro;Erro;
172.23.72.194;2023-11-01 13:19:42.612093;Erro;Erro;
172.23.72.194;2023-11-01 13:20:05.156126;0.000000000;0.000000000
172.23.72.194;2023-11-01 13:20:15.384163;Erro;Erro;
172.23.72.194;2023-11-01 13:20:50.207919;Erro;Erro;
172.23.72.194;2023-11-01 13:21:25.031896;Erro;Erro;
172.23.72.194;2023-11-01 13:22:34.659942;Erro;Erro;
172.23.72.194;2023-11-01 13:23:07.408216;Erro;Erro;
172.23.72.194;2023-11-01 13:23:42.227903;Erro;Erro;
172.23.72.194;2023-11-01 13:24:15.007862;Erro;Erro;
172.23.72.194;2023-11-01 13:24:49.808271;Erro;Erro;
172.23.72.194;2023-11-01 13:25:26.676167;Erro;Erro;
172.23.72.194;2023-11-01 13:25:57.392255;Erro;Erro;
172.23.72.194;2023-11-01 13:26:34.256233;Erro;Erro;
172.23.72.194;2023-11-01 13:26:45.884589;0.000000000;0.000000000
172.23.72.194;2023-11-01 13:27:07.044013;Erro;Erro;
172.23.72.194;2023-11-01 13:27:11.221360;-20.476655333;-43.918709158
172.23.72.194;2023-11-01 13:27:15.428454;-20.476651927;-43.918717336
172.23.72.194;2023-11-01 13:27:41.840262;Erro;Erro;
172.23.72.194;2023-11-01 13:27:50.163532;-20.476653275;-43.918716376
172.23.72.194;2023-11-01 13:28:23.220298;-20.476649415;-43.918729389
172.23.72.194;2023-11-01 13:28:57.866401;-20.475950084;-43.919492234
172.23.72.194;2023-11-01 13:29:31.904694;-20.474846493;-43.919944657
172.23.72.194;2023-11-01 13:30:05.663362;-20.474665757;-43.919059670
172.23.72.194;2023-11-01 13:30:38.498276;-20.473680271;-43.917386519
172.23.72.194;2023-11-01 13:31:15.329238;-20.473209974;-43.917658900
172.23.72.194;2023-11-01 13:31:50.247686;-20.473216340;-43.918123623
172.23.72.194;2023-11-01 13:32:24.039910;-20.472947079;-43.920682511
172.23.72.194;2023-11-01 13:32:58.371924;-20.471784402;-43.919436721
172.23.72.194;2023-11-03 08:25:59.583902;Erro;Erro;
172.23.72.194;2023-11-03 08:26:34.392164;Erro;Erro;
172.23.72.194;2023-11-03 08:27:09.200373;Erro;Erro;
172.23.72.194;2023-11-03 08:27:41.976237;Erro;Erro;
172.23.72.194;2023-11-03 08:28:14.747970;Erro;Erro;
172.23.72.194;2023-11-03 08:28:49.579904;Erro;Erro;
172.23.72.194;2023-11-03 08:29:22.331934;Erro;Erro;
172.23.72.194;2023-11-03 08:29:57.155919;Erro;Erro;
172.23.72.194;2023-11-03 08:30:34.019906;Erro;Erro;
172.23.72.194;2023-11-03 08:31:08.816253;Erro;Erro;
172.23.72.194;2023-11-03 08:31:41.584262;Erro;Erro;
172.23.72.194;2023-11-03 08:32:16.407939;Erro;Erro;
172.23.72.194;2023-11-03 08:32:49.183925;Erro;Erro;
172.23.72.194;2023-11-03 08:33:23.984234;Erro;Erro;
172.23.72.194;2023-11-03 08:33:56.756656;Erro;Erro;
172.23.72.194;2023-11-03 08:34:33.620169;Erro;Erro;
172.23.72.194;2023-11-03 08:35:06.419912;Erro;Erro;
172.23.72.194;2023-11-03 08:35:41.200242;Erro;Erro;
172.23.72.194;2023-11-03 08:36:16.024170;Erro;Erro;
172.23.72.194;2023-11-03 08:36:48.783892;Erro;Erro;
172.23.72.194;2023-11-03 08:37:23.604164;Erro;Erro;
172.23.72.194;2023-11-03 08:37:56.383921;Erro;Erro;
172.23.72.194;2023-11-03 08:38:33.244388;Erro;Erro;
172.23.72.194;2023-11-03 08:39:08.059950;Erro;Erro;
172.23.72.194;2023-11-03 08:39:40.836055;Erro;Erro;
172.23.72.194;2023-11-03 08:40:15.643925;Erro;Erro;
172.23.72.194;2023-11-03 08:40:48.447857;Erro;Erro;
172.23.72.194;2023-11-03 08:41:23.227930;Erro;Erro;
172.23.72.194;2023-11-03 08:41:55.999904;Erro;Erro;
172.23.72.194;2023-11-03 08:42:32.879893;Erro;Erro;
172.23.72.194;2023-11-03 08:43:07.672154;Erro;Erro;
172.23.72.194;2023-11-03 08:43:42.480251;Erro;Erro;
172.23.72.194;2023-11-03 08:44:15.256159;Erro;Erro;
172.23.72.194;2023-11-03 08:44:48.019892;Erro;Erro;
172.23.72.194;2023-11-03 08:45:22.832245;Erro;Erro;
172.23.72.194;2023-11-03 08:45:57.648231;Erro;Erro;
172.23.72.194;2023-11-03 08:46:32.475998;Erro;Erro;
172.23.72.194;2023-11-03 08:47:07.280260;Erro;Erro;
172.23.72.194;2023-11-03 08:47:42.096269;Erro;Erro;
172.23.72.194;2023-11-03 08:48:14.903940;Erro;Erro;
172.23.72.194;2023-11-03 08:48:49.683914;Erro;Erro;
172.23.72.194;2023-11-03 08:49:22.459931;Erro;Erro;
172.23.72.194;2023-11-03 08:49:57.268214;Erro;Erro;
172.23.72.194;2023-11-03 08:50:32.111949;Erro;Erro;
172.23.72.194;2023-11-03 08:51:06.907951;Erro;Erro;
172.23.72.194;2023-11-03 08:51:41.727915;Erro;Erro;
172.23.72.194;2023-11-03 08:52:16.528253;Erro;Erro;
172.23.72.194;2023-11-03 08:52:49.311876;Erro;Erro;
172.23.72.194;2023-11-03 08:53:22.079928;Erro;Erro;
172.23.72.194;2023-11-03 08:53:56.891936;Erro;Erro;
172.23.72.194;2023-11-03 08:54:33.744307;Erro;Erro;
172.23.72.194;2023-11-03 08:55:06.527911;Erro;Erro;
172.23.72.194;2023-11-03 08:55:41.332169;Erro;Erro;
172.23.72.194;2023-11-03 08:56:16.159902;Erro;Erro;
172.23.72.194;2023-11-03 08:56:48.923894;Erro;Erro;
172.23.72.194;2023-11-03 08:57:23.747901;Erro;Erro;
172.23.72.194;2023-11-03 08:57:56.511893;Erro;Erro;
172.23.72.194;2023-11-03 08:58:33.360256;Erro;Erro;
172.23.72.194;2023-11-03 08:59:08.176272;Erro;Erro;
172.23.72.194;2023-11-03 08:59:40.944227;Erro;Erro;
172.23.72.194;2023-11-03 09:00:15.760251;Erro;Erro;
172.23.72.194;2023-11-03 09:00:48.547913;Erro;Erro;
172.23.72.194;2023-11-03 09:01:23.355946;Erro;Erro;
172.23.72.194;2023-11-03 09:01:58.160293;Erro;Erro;
172.23.72.194;2023-11-03 09:02:32.999892;Erro;Erro;
172.23.72.194;2023-11-03 09:03:07.800165;Erro;Erro;
172.23.72.194;2023-11-03 09:03:40.568186;Erro;Erro;
172.23.72.194;2023-11-03 09:04:15.391932;Erro;Erro;
172.23.72.194;2023-11-03 09:04:50.192707;Erro;Erro;
172.23.72.194;2023-11-03 09:05:22.983901;Erro;Erro;
172.23.72.194;2023-11-03 09:05:57.776150;Erro;Erro;
172.23.72.194;2023-11-03 09:06:32.596168;Erro;Erro;
172.23.72.194;2023-11-03 09:07:07.408208;Erro;Erro;
172.23.72.194;2023-11-03 09:07:40.195943;Erro;Erro;
172.23.72.194;2023-11-03 09:08:17.043896;Erro;Erro;
172.23.72.194;2023-11-03 09:08:49.819875;Erro;Erro;
172.23.72.194;2023-11-03 09:09:24.624287;Erro;Erro;
172.23.72.194;2023-11-03 09:09:57.392214;Erro;Erro;
172.23.72.194;2023-11-03 09:10:34.275901;Erro;Erro;
172.23.72.194;2023-11-03 09:11:07.028164;Erro;Erro;
172.23.72.194;2023-11-03 09:11:41.840235;Erro;Erro;
172.23.72.194;2023-11-03 09:12:16.663892;Erro;Erro;
172.23.72.194;2023-11-03 09:12:49.431897;Erro;Erro;
172.23.72.194;2023-11-03 09:13:24.259894;Erro;Erro;
172.23.72.194;2023-11-03 09:13:57.012166;Erro;Erro;
172.23.72.194;2023-11-03 09:14:33.872278;Erro;Erro;
172.23.72.194;2023-11-03 09:15:06.655931;Erro;Erro;
172.23.72.194;2023-11-03 09:15:41.456237;Erro;Erro;
172.23.72.194;2023-11-03 09:16:16.271922;Erro;Erro;
172.23.72.194;2023-11-03 09:16:49.042733;Erro;Erro;
172.23.72.194;2023-11-03 09:17:23.856256;Erro;Erro;
172.23.72.194;2023-11-03 09:17:56.643364;Erro;Erro;
172.23.72.194;2023-11-03 09:18:33.499928;Erro;Erro;
172.23.72.194;2023-11-03 09:19:08.319900;Erro;Erro;
172.23.72.194;2023-11-03 09:19:43.120267;Erro;Erro;
172.23.72.194;2023-11-03 09:20:15.903902;Erro;Erro;
172.23.72.194;2023-11-03 09:20:50.715940;Erro;Erro;
172.23.72.194;2023-11-03 09:21:23.476151;Erro;Erro;
172.23.72.194;2023-11-03 09:21:58.299930;Erro;Erro;
172.23.72.194;2023-11-06 07:17:48.703900;Erro;Erro;
172.23.72.194;2023-11-06 07:18:25.579895;Erro;Erro;
172.23.72.194;2023-11-06 07:18:58.320241;Erro;Erro;
172.23.72.194;2023-11-06 07:19:33.140158;Erro;Erro;
172.23.72.194;2023-11-06 07:20:05.927931;Erro;Erro;
172.23.72.194;2023-11-06 07:20:38.675767;Erro;Erro;
172.23.72.194;2023-11-06 07:21:13.488255;Erro;Erro;
172.23.72.194;2023-11-06 07:21:48.315935;Erro;Erro;
172.23.72.194;2023-11-06 07:22:25.168274;Erro;Erro;
172.23.72.194;2023-11-06 07:22:57.944218;Erro;Erro;
172.23.72.194;2023-11-06 07:23:32.771932;Erro;Erro;
172.23.72.194;2023-11-06 07:24:05.543926;Erro;Erro;
172.23.72.194;2023-11-06 07:24:40.347907;Erro;Erro;
172.23.72.194;2023-11-06 07:25:13.115962;Erro;Erro;
172.23.72.194;2023-11-06 07:25:47.920246;Erro;Erro;
172.23.72.194;2023-11-06 07:26:24.792165;Erro;Erro;
172.23.72.194;2023-11-06 07:26:57.575867;Erro;Erro;
172.23.72.194;2023-11-06 07:27:32.379937;Erro;Erro;
172.23.72.194;2023-11-06 07:28:07.203924;Erro;Erro;
172.23.72.194;2023-11-06 07:28:39.983906;Erro;Erro;
172.23.72.194;2023-11-06 07:29:14.772171;Erro;Erro;
172.23.72.194;2023-11-06 07:29:47.551908;Erro;Erro;
172.23.72.194;2023-11-06 07:30:24.404151;Erro;Erro;
172.23.72.194;2023-11-06 07:30:57.179925;Erro;Erro;
172.23.72.194;2023-11-06 07:31:31.996047;Erro;Erro;
172.23.72.194;2023-11-06 07:32:04.752344;Erro;Erro;
172.23.72.194;2023-11-06 07:32:39.567953;Erro;Erro;
172.23.72.194;2023-11-06 07:33:14.392159;Erro;Erro;
172.23.72.194;2023-11-06 07:33:47.175584;Erro;Erro;
172.23.72.194;2023-11-06 07:34:24.043910;Erro;Erro;
172.23.72.194;2023-11-06 07:34:56.807925;Erro;Erro;
172.23.72.194;2023-11-06 07:35:31.600282;Erro;Erro;
172.23.72.194;2023-11-06 07:36:06.439911;Erro;Erro;
172.23.72.194;2023-11-06 07:36:39.199909;Erro;Erro;
172.23.72.194;2023-11-06 07:37:14.015905;Erro;Erro;
172.23.72.194;2023-11-06 07:37:46.779929;Erro;Erro;
172.23.72.194;2023-11-06 07:38:23.663908;Erro;Erro;
172.23.72.194;2023-11-06 07:38:58.459936;Erro;Erro;
172.23.72.194;2023-11-06 07:39:31.235945;Erro;Erro;
172.23.72.194;2023-11-06 07:40:06.036164;Erro;Erro;
172.23.72.194;2023-11-06 07:40:38.815898;Erro;Erro;
172.23.72.194;2023-11-06 07:41:13.624170;Erro;Erro;
172.23.72.194;2023-11-06 07:41:48.440229;Erro;Erro;
172.23.72.194;2023-11-06 07:42:23.263892;Erro;Erro;
172.23.72.194;2023-11-06 07:42:58.068174;Erro;Erro;
172.23.72.194;2023-11-06 07:43:32.880290;Erro;Erro;
172.23.72.194;2023-11-06 07:44:05.656160;Erro;Erro;
172.23.72.194;2023-11-06 07:44:40.464160;Erro;Erro;
172.23.72.194;2023-11-06 07:45:13.252034;Erro;Erro;
172.23.72.194;2023-11-06 07:45:48.048352;Erro;Erro;
172.23.72.194;2023-11-06 07:46:24.923941;Erro;Erro;
172.23.72.194;2023-11-06 07:46:57.691923;Erro;Erro;
172.23.72.194;2023-11-06 07:47:32.503953;Erro;Erro;
172.23.72.194;2023-11-06 07:48:07.312036;Erro;Erro;
172.23.72.194;2023-11-06 07:48:40.095888;Erro;Erro;
172.23.72.194;2023-11-06 07:49:14.904154;Erro;Erro;
172.23.72.194;2023-11-06 07:49:47.668515;Erro;Erro;
172.23.72.194;2023-11-06 07:50:24.536159;Erro;Erro;
172.23.72.194;2023-11-06 07:50:57.311892;Erro;Erro;
172.23.72.194;2023-11-06 07:51:32.127882;Erro;Erro;
172.23.72.194;2023-11-06 07:52:04.880288;Erro;Erro;
172.23.72.194;2023-11-06 07:52:39.711909;Erro;Erro;
172.23.72.194;2023-11-06 07:53:14.520165;Erro;Erro;
172.23.72.194;2023-11-06 07:53:47.299902;Erro;Erro;
172.23.72.194;2023-11-06 07:54:24.187934;Erro;Erro;
172.23.72.194;2023-11-06 07:54:58.960274;Erro;Erro;
172.23.72.194;2023-11-06 07:55:33.776315;Erro;Erro;
172.23.72.194;2023-11-06 07:56:06.548161;Erro;Erro;
172.23.72.194;2023-11-06 07:56:41.360005;Erro;Erro;
172.23.72.194;2023-11-06 07:57:14.128482;Erro;Erro;
172.23.72.194;2023-11-06 07:57:48.948218;Erro;Erro;
172.23.72.194;2023-11-06 07:58:23.771934;Erro;Erro;
172.23.72.194;2023-11-06 07:58:58.580170;Erro;Erro;
172.23.72.194;2023-11-06 07:59:31.363931;Erro;Erro;
172.23.72.194;2023-11-06 08:00:06.179917;Erro;Erro;
172.23.72.194;2023-11-06 08:00:40.980134;Erro;Erro;
172.23.72.194;2023-11-06 08:01:13.753159;Erro;Erro;
172.23.72.194;2023-11-06 08:01:48.568183;Erro;Erro;
172.23.72.194;2023-11-06 08:02:25.432173;Erro;Erro;
172.23.72.194;2023-11-06 08:02:58.203917;Erro;Erro;
172.23.72.194;2023-11-06 08:03:33.008300;Erro;Erro;
172.23.72.194;2023-11-06 08:04:05.787932;Erro;Erro;
172.23.72.194;2023-11-06 08:04:40.591971;Erro;Erro;
172.23.72.194;2023-11-06 08:05:13.383933;Erro;Erro;
172.23.72.194;2023-11-06 08:05:48.199961;Erro;Erro;
172.23.72.194;2023-11-06 08:06:25.048159;Erro;Erro;
172.23.72.194;2023-11-06 08:06:57.812189;Erro;Erro;
172.23.72.194;2023-11-06 08:07:32.647906;Erro;Erro;
172.23.72.194;2023-11-06 08:08:05.407914;Erro;Erro;
172.23.72.194;2023-11-06 08:08:40.227914;Erro;Erro;
172.23.72.194;2023-11-06 08:09:15.028167;Erro;Erro;
172.23.72.194;2023-11-06 08:09:47.815912;Erro;Erro;
172.23.72.194;2023-11-06 08:10:24.664176;Erro;Erro;
172.23.72.194;2023-11-06 08:10:59.476104;Erro;Erro;
172.23.72.194;2023-11-06 08:11:32.255939;Erro;Erro;
172.23.72.194;2023-11-06 08:12:05.019900;Erro;Erro;
172.23.72.194;2023-11-06 08:12:39.823943;Erro;Erro;
172.23.72.194;2023-11-06 08:13:14.651940;Erro;Erro;
172.23.72.194;2023-11-06 08:13:47.408308;Erro;Erro;
172.23.72.194;2023-11-06 08:14:24.291865;Erro;Erro;
172.23.72.194;2023-11-06 08:14:59.092165;Erro;Erro;
172.23.72.194;2023-11-06 08:15:31.871909;Erro;Erro;
172.23.72.194;2023-11-06 08:16:06.699934;Erro;Erro;
172.23.72.194;2023-11-06 08:16:39.439889;Erro;Erro;
172.23.72.194;2023-11-06 08:17:14.267942;Erro;Erro;
172.23.72.194;2023-11-06 08:17:49.073049;Erro;Erro;
172.23.72.194;2023-11-06 08:18:23.923908;Erro;Erro;
172.23.72.194;2023-11-06 08:18:58.719897;Erro;Erro;
172.23.72.194;2023-11-06 08:19:33.520283;Erro;Erro;
172.23.72.194;2023-11-06 08:20:06.299933;Erro;Erro;
172.23.72.194;2023-11-06 08:20:41.111897;Erro;Erro;
172.23.72.194;2023-11-06 08:21:13.876261;Erro;Erro;
172.23.72.194;2023-11-06 08:21:48.688239;Erro;Erro;
172.23.72.194;2023-11-06 08:22:23.512164;Erro;Erro;
172.23.72.194;2023-11-06 08:22:58.324236;Erro;Erro;
172.23.72.194;2023-11-06 08:23:33.136302;Erro;Erro;
172.23.72.194;2023-11-06 08:24:05.923915;Erro;Erro;
172.23.72.194;2023-11-06 08:24:40.727894;Erro;Erro;
172.23.72.194;2023-11-06 08:25:15.536284;Erro;Erro;
172.23.72.194;2023-11-06 08:25:48.308305;Erro;Erro;
172.23.72.194;2023-11-06 08:26:23.131969;Erro;Erro;
172.23.72.194;2023-11-06 08:26:57.940204;Erro;Erro;
172.23.72.194;2023-11-06 08:27:32.763905;Erro;Erro;
172.23.72.194;2023-11-06 08:28:07.571925;Erro;Erro;
172.23.72.194;2023-11-06 08:28:40.335889;Erro;Erro;
172.23.72.194;2023-11-06 08:29:15.152494;Erro;Erro;
172.23.72.194;2023-11-06 08:29:47.935877;Erro;Erro;
172.23.72.194;2023-11-06 08:30:24.807910;Erro;Erro;
172.23.72.194;2023-11-06 08:30:57.556159;Erro;Erro;
172.23.72.194;2023-11-06 08:31:32.379953;Erro;Erro;
