172.23.72.14;2023-10-23 10:29:49.817530;0.000000000;0.000000000
172.23.72.14;2023-10-23 10:30:24.252380;-20.482532470;-43.916486620
172.23.72.14;2023-11-21 04:27:44.527909;Erro;Erro;
172.23.72.14;2023-11-21 04:28:09.104212;Erro;Erro;
172.23.72.14;2023-11-21 04:28:19.343908;Erro;Erro;
172.23.72.14;2023-11-21 04:28:43.920200;Erro;Erro;
172.23.72.14;2023-11-21 04:28:54.159911;Erro;Erro;
172.23.72.14;2023-11-21 04:29:18.736213;Erro;Erro;
172.23.72.14;2023-11-21 04:29:28.975917;Erro;Erro;
172.23.72.14;2023-11-21 04:29:53.556248;Erro;Erro;
172.23.72.14;2023-11-21 04:30:03.792258;Erro;Erro;
172.23.72.14;2023-11-21 04:30:30.416223;Erro;Erro;
172.23.72.14;2023-11-21 04:30:38.612176;Erro;Erro;
172.23.72.14;2023-11-21 04:31:03.184062;Erro;Erro;
172.23.72.14;2023-11-21 04:31:13.426236;Erro;Erro;
172.23.72.14;2023-11-21 04:31:40.052170;Erro;Erro;
172.23.72.14;2023-11-21 04:31:48.240273;Erro;Erro;
172.23.72.14;2023-11-21 04:32:14.864212;Erro;Erro;
172.23.72.14;2023-11-21 04:32:23.056267;Erro;Erro;
172.23.72.14;2023-11-21 04:32:49.680196;Erro;Erro;
172.23.72.14;2023-11-21 04:32:57.876287;Erro;Erro;
172.23.72.14;2023-11-21 04:33:24.496204;Erro;Erro;
172.23.72.14;2023-11-21 04:33:32.699931;Erro;Erro;
172.23.72.14;2023-11-21 04:34:01.360229;Erro;Erro;
172.23.72.14;2023-11-21 04:34:07.508176;Erro;Erro;
172.23.72.14;2023-11-21 04:34:36.176206;Erro;Erro;
172.23.72.14;2023-11-21 04:34:42.343937;Erro;Erro;
172.23.72.14;2023-11-21 04:35:11.000185;Erro;Erro;
172.23.72.14;2023-11-21 04:35:17.167938;Erro;Erro;
172.23.72.14;2023-11-21 04:35:45.814461;Erro;Erro;
172.23.72.14;2023-11-21 04:35:51.963933;Erro;Erro;
172.23.72.14;2023-11-21 04:36:20.624223;Erro;Erro;
172.23.72.14;2023-11-21 04:36:26.803936;Erro;Erro;
172.23.72.14;2023-11-21 04:36:55.440173;Erro;Erro;
172.23.72.14;2023-11-21 04:37:01.643931;Erro;Erro;
172.23.72.14;2023-11-21 04:37:30.256080;Erro;Erro;
172.23.72.14;2023-11-21 04:37:36.439914;Erro;Erro;
172.23.72.14;2023-11-21 04:38:07.120204;Erro;Erro;
172.23.72.14;2023-11-21 04:38:13.268212;Erro;Erro;
172.23.72.14;2023-11-21 04:38:41.944166;Erro;Erro;
172.23.72.14;2023-11-21 04:38:48.084218;Erro;Erro;
172.23.72.14;2023-11-21 04:39:16.752210;Erro;Erro;
172.23.72.14;2023-11-21 04:39:22.896318;Erro;Erro;
172.23.72.14;2023-11-21 04:39:51.583889;Erro;Erro;
172.23.72.14;2023-11-21 04:39:57.735908;Erro;Erro;
172.23.72.14;2023-11-21 04:40:26.384207;Erro;Erro;
172.23.72.14;2023-11-21 04:40:32.536197;Erro;Erro;
172.23.72.14;2023-11-21 04:41:01.200080;Erro;Erro;
172.23.72.14;2023-11-21 04:41:07.379954;Erro;Erro;
172.23.72.14;2023-11-21 04:41:36.016206;Erro;Erro;
172.23.72.14;2023-11-21 04:41:42.203934;Erro;Erro;
172.23.72.14;2023-11-21 04:42:10.836212;Erro;Erro;
172.23.72.14;2023-11-21 04:42:16.987938;Erro;Erro;
172.23.72.14;2023-11-21 04:42:45.648445;Erro;Erro;
172.23.72.14;2023-11-21 04:42:51.823921;Erro;Erro;
172.23.72.14;2023-11-21 04:43:20.464063;Erro;Erro;
172.23.72.14;2023-11-21 04:43:28.656278;Erro;Erro;
172.23.72.14;2023-11-21 04:43:57.347622;Erro;Erro;
172.23.72.14;2023-11-21 04:44:03.480169;Erro;Erro;
172.23.72.14;2023-11-21 04:44:32.144287;Erro;Erro;
172.23.72.14;2023-11-21 04:44:38.288263;Erro;Erro;
172.23.72.14;2023-11-21 04:45:06.960214;Erro;Erro;
172.23.72.14;2023-11-21 04:45:13.127955;Erro;Erro;
172.23.72.14;2023-11-21 04:45:41.780200;Erro;Erro;
172.23.72.14;2023-11-21 04:45:47.935905;Erro;Erro;
172.23.72.14;2023-11-21 04:46:16.592222;Erro;Erro;
172.23.72.14;2023-11-21 04:46:22.755967;Erro;Erro;
172.23.72.14;2023-11-21 04:46:51.408207;Erro;Erro;
172.23.72.14;2023-11-21 04:46:57.607952;Erro;Erro;
172.23.72.14;2023-11-21 04:47:26.224213;Erro;Erro;
172.23.72.14;2023-11-21 04:47:32.407929;Erro;Erro;
172.23.72.14;2023-11-21 04:48:01.040195;Erro;Erro;
172.23.72.14;2023-11-21 04:48:07.223953;Erro;Erro;
172.23.72.14;2023-11-21 04:48:35.856202;Erro;Erro;
172.23.72.14;2023-11-21 04:48:44.056202;Erro;Erro;
172.23.72.14;2023-11-21 04:49:10.672085;Erro;Erro;
172.23.72.14;2023-11-21 04:49:16.831890;Erro;Erro;
172.23.72.14;2023-11-21 04:49:45.488126;Erro;Erro;
172.23.72.14;2023-11-21 04:49:53.688221;Erro;Erro;
172.23.72.14;2023-11-21 04:50:22.352235;Erro;Erro;
172.23.72.14;2023-11-21 04:50:26.499941;Erro;Erro;
172.23.72.14;2023-11-21 04:50:57.168248;Erro;Erro;
172.23.72.14;2023-11-21 04:51:03.323935;Erro;Erro;
172.23.72.14;2023-11-21 04:51:31.984222;Erro;Erro;
172.23.72.14;2023-11-21 04:51:38.139948;Erro;Erro;
172.23.72.14;2023-11-21 04:52:06.815949;Erro;Erro;
172.23.72.14;2023-11-21 04:52:12.944349;Erro;Erro;
172.23.72.14;2023-11-21 04:52:41.616271;Erro;Erro;
172.23.72.14;2023-11-21 04:52:47.779916;Erro;Erro;
172.23.72.14;2023-11-21 04:53:16.432203;Erro;Erro;
172.23.72.14;2023-11-21 04:53:22.603937;Erro;Erro;
172.23.72.14;2023-11-21 04:53:51.248419;Erro;Erro;
172.23.72.14;2023-11-21 04:53:57.415907;Erro;Erro;
172.23.72.14;2023-11-21 04:54:26.064202;Erro;Erro;
172.23.72.14;2023-11-21 04:54:32.263931;Erro;Erro;
172.23.72.14;2023-11-21 04:55:00.886336;Erro;Erro;
172.23.72.14;2023-11-21 04:55:07.047908;Erro;Erro;
172.23.72.14;2023-11-21 04:55:35.700220;Erro;Erro;
172.23.72.14;2023-11-21 04:55:41.871902;Erro;Erro;
172.23.72.14;2023-11-21 04:56:12.560283;Erro;Erro;
172.23.72.14;2023-11-21 04:56:18.708167;Erro;Erro;
172.23.72.14;2023-11-21 04:56:47.376213;Erro;Erro;
172.23.72.14;2023-11-21 04:56:53.520272;Erro;Erro;
172.23.72.14;2023-11-21 04:57:22.192225;Erro;Erro;
172.23.72.14;2023-11-21 04:57:28.351903;Erro;Erro;
172.23.72.14;2023-11-21 04:57:57.008225;Erro;Erro;
172.23.72.14;2023-11-21 04:58:03.167909;Erro;Erro;
172.23.72.14;2023-11-21 04:58:31.824219;Erro;Erro;
172.23.72.14;2023-11-21 04:58:37.991912;Erro;Erro;
172.23.72.14;2023-11-21 04:59:06.648191;Erro;Erro;
172.23.72.14;2023-11-21 04:59:12.815937;Erro;Erro;
172.23.72.14;2023-11-21 04:59:41.456221;Erro;Erro;
172.23.72.14;2023-11-21 04:59:47.635942;Erro;Erro;
172.23.72.14;2023-11-21 05:00:16.272235;Erro;Erro;
172.23.72.14;2023-11-21 05:00:22.443909;Erro;Erro;
172.23.72.14;2023-11-21 05:00:51.088214;Erro;Erro;
172.23.72.14;2023-11-21 05:00:57.259896;Erro;Erro;
172.23.72.14;2023-11-21 05:01:25.904233;Erro;Erro;
172.23.72.14;2023-11-21 05:01:32.067907;Erro;Erro;
172.23.72.14;2023-11-21 05:02:00.731955;Erro;Erro;
172.23.72.14;2023-11-21 05:02:06.903955;Erro;Erro;
172.23.72.14;2023-11-21 05:02:35.536218;Erro;Erro;
172.23.72.14;2023-11-21 05:02:41.695896;Erro;Erro;
172.23.72.14;2023-11-21 05:03:10.352061;Erro;Erro;
172.23.72.14;2023-11-21 05:03:18.559883;Erro;Erro;
172.23.72.14;2023-11-21 05:03:47.224097;Erro;Erro;
172.23.72.14;2023-11-21 05:03:53.360331;Erro;Erro;
172.23.72.14;2023-11-21 05:04:22.032215;Erro;Erro;
172.23.72.14;2023-11-21 05:04:28.180166;Erro;Erro;
172.23.72.14;2023-11-21 05:04:56.848204;Erro;Erro;
172.23.72.14;2023-11-21 05:05:02.992268;Erro;Erro;
172.23.72.14;2023-11-21 05:05:31.664217;Erro;Erro;
172.23.72.14;2023-11-21 05:05:37.823881;Erro;Erro;
172.23.72.14;2023-11-21 05:06:06.484218;Erro;Erro;
172.23.72.14;2023-11-21 05:06:12.643919;Erro;Erro;
172.23.72.14;2023-11-21 05:06:41.296216;Erro;Erro;
172.23.72.14;2023-11-21 05:06:47.459905;Erro;Erro;
172.23.72.14;2023-11-21 05:07:16.116237;Erro;Erro;
172.23.72.14;2023-11-21 05:07:22.291954;Erro;Erro;
172.23.72.14;2023-11-21 05:07:50.940031;Erro;Erro;
172.23.72.14;2023-11-21 05:07:57.072266;Erro;Erro;
172.23.72.14;2023-11-21 05:08:25.764062;Erro;Erro;
172.23.72.14;2023-11-21 05:08:31.919947;Erro;Erro;
172.23.72.14;2023-11-21 05:09:00.571917;Erro;Erro;
172.23.72.14;2023-11-21 05:09:06.743949;Erro;Erro;
172.23.72.14;2023-11-21 05:09:35.376197;Erro;Erro;
172.23.72.14;2023-11-21 05:09:43.568287;Erro;Erro;
172.23.72.14;2023-11-21 05:10:10.192206;Erro;Erro;
172.23.72.14;2023-11-21 05:10:16.355900;Erro;Erro;
172.23.72.14;2023-11-21 05:10:45.008084;Erro;Erro;
172.23.72.14;2023-11-21 05:10:53.204160;Erro;Erro;
172.23.72.14;2023-11-21 05:11:21.872238;Erro;Erro;
172.23.72.14;2023-11-21 05:11:28.020166;Erro;Erro;
172.23.72.14;2023-11-21 05:11:56.688208;Erro;Erro;
172.23.72.14;2023-11-21 05:12:02.843969;Erro;Erro;
172.23.72.14;2023-11-21 05:12:31.523929;Erro;Erro;
172.23.72.14;2023-11-21 05:12:37.671901;Erro;Erro;
172.23.72.14;2023-11-21 05:13:06.320205;Erro;Erro;
172.23.72.14;2023-11-21 05:13:12.472160;Erro;Erro;
172.23.72.14;2023-11-21 05:13:41.136202;Erro;Erro;
172.23.72.14;2023-11-21 05:13:47.295904;Erro;Erro;
172.23.72.14;2023-11-21 05:14:15.960204;Erro;Erro;
172.23.72.14;2023-11-21 05:14:22.096366;Erro;Erro;
172.23.72.14;2023-11-21 05:14:50.776198;Erro;Erro;
172.23.72.14;2023-11-21 05:14:56.931901;Erro;Erro;
172.23.72.14;2023-11-21 05:15:25.584201;Erro;Erro;
172.23.72.14;2023-11-21 05:15:31.747905;Erro;Erro;
172.23.72.14;2023-11-21 05:16:00.400187;Erro;Erro;
172.23.72.14;2023-11-21 05:16:08.596187;Erro;Erro;
172.23.72.14;2023-11-21 05:16:35.216235;Erro;Erro;
172.23.72.14;2023-11-21 05:16:43.423896;Erro;Erro;
172.23.72.14;2023-11-21 05:17:10.032079;Erro;Erro;
172.23.72.14;2023-11-21 05:17:18.232164;Erro;Erro;
172.23.72.14;2023-11-21 05:17:44.848141;Erro;Erro;
172.23.72.14;2023-11-21 05:17:51.027898;Erro;Erro;
172.23.72.14;2023-11-21 05:18:21.712228;Erro;Erro;
172.23.72.14;2023-11-21 05:18:27.860166;Erro;Erro;
172.23.72.14;2023-11-21 05:18:56.528210;Erro;Erro;
172.23.72.14;2023-11-21 05:19:02.687742;Erro;Erro;
172.23.72.14;2023-11-21 05:19:31.359954;Erro;Erro;
172.23.72.14;2023-11-21 05:19:37.488318;Erro;Erro;
172.23.72.14;2023-11-21 05:20:06.160207;Erro;Erro;
172.23.72.14;2023-11-21 05:20:12.335926;Erro;Erro;
172.23.72.14;2023-11-21 05:20:40.976205;Erro;Erro;
172.23.72.14;2023-11-21 05:20:47.151956;Erro;Erro;
172.23.72.14;2023-11-21 05:21:15.792209;Erro;Erro;
172.23.72.14;2023-11-21 05:21:21.955953;Erro;Erro;
172.23.72.14;2023-11-21 05:21:50.608235;Erro;Erro;
172.23.72.14;2023-11-21 05:21:56.767896;Erro;Erro;
172.23.72.14;2023-11-21 05:22:25.424201;Erro;Erro;
172.23.72.14;2023-11-21 05:22:31.595917;Erro;Erro;
172.23.72.14;2023-11-21 05:23:00.240220;Erro;Erro;
172.23.72.14;2023-11-21 05:23:06.415915;Erro;Erro;
172.23.72.14;2023-11-21 05:23:35.056167;Erro;Erro;
172.23.72.14;2023-11-21 05:23:43.252165;Erro;Erro;
172.23.72.14;2023-11-21 05:24:09.872229;Erro;Erro;
172.23.72.14;2023-11-21 05:24:16.063950;Erro;Erro;
172.23.72.14;2023-11-21 05:24:44.688054;Erro;Erro;
172.23.72.14;2023-11-21 05:24:52.891938;Erro;Erro;
172.23.72.14;2023-11-21 05:25:21.552219;Erro;Erro;
172.23.72.14;2023-11-21 05:25:27.715904;Erro;Erro;
172.23.72.14;2023-11-21 05:25:56.368228;Erro;Erro;
172.23.72.14;2023-11-21 05:26:02.516171;Erro;Erro;
172.23.72.14;2023-11-21 05:26:31.184211;Erro;Erro;
172.23.72.14;2023-11-21 05:26:37.332162;Erro;Erro;
172.23.72.14;2023-11-21 05:27:06.000206;Erro;Erro;
172.23.72.14;2023-11-21 05:27:12.167910;Erro;Erro;
172.23.72.14;2023-11-21 05:27:40.816199;Erro;Erro;
172.23.72.14;2023-11-21 05:27:46.964202;Erro;Erro;
172.23.72.14;2023-11-21 05:28:15.632213;Erro;Erro;
172.23.72.14;2023-11-21 05:28:21.795907;Erro;Erro;
172.23.72.14;2023-11-21 05:28:50.448197;Erro;Erro;
172.23.72.14;2023-11-21 05:28:56.635959;Erro;Erro;
172.23.72.14;2023-11-21 05:29:25.264252;Erro;Erro;
172.23.72.14;2023-11-21 05:29:31.408369;Erro;Erro;
172.23.72.14;2023-11-21 05:30:00.080054;Erro;Erro;
172.23.72.14;2023-11-21 05:30:06.267922;Erro;Erro;
172.23.72.14;2023-11-21 05:30:36.948168;Erro;Erro;
172.23.72.14;2023-11-21 05:30:43.088271;Erro;Erro;
172.23.72.14;2023-11-21 05:31:11.760256;Erro;Erro;
172.23.72.14;2023-11-21 05:31:17.904343;Erro;Erro;
172.23.72.14;2023-11-21 05:31:46.576226;Erro;Erro;
172.23.72.14;2023-11-21 05:31:52.731795;Erro;Erro;
172.23.72.14;2023-11-21 05:32:21.392221;Erro;Erro;
172.23.72.14;2023-11-21 05:32:27.536300;Erro;Erro;
172.23.72.14;2023-11-21 05:32:56.216171;Erro;Erro;
172.23.72.14;2023-11-21 05:33:02.363939;Erro;Erro;
172.23.72.14;2023-11-21 05:33:31.024207;Erro;Erro;
172.23.72.14;2023-11-21 05:33:37.183908;Erro;Erro;
172.23.72.14;2023-11-21 05:34:05.848161;Erro;Erro;
172.23.72.14;2023-11-21 05:34:12.007912;Erro;Erro;
172.23.72.14;2023-11-21 05:34:40.656227;Erro;Erro;
172.23.72.14;2023-11-21 05:34:46.827955;Erro;Erro;
172.23.72.14;2023-11-21 05:35:15.472213;Erro;Erro;
172.23.72.14;2023-11-21 05:35:21.639932;Erro;Erro;
172.23.72.14;2023-11-21 05:35:50.288204;Erro;Erro;
172.23.72.14;2023-11-21 05:35:56.455903;Erro;Erro;
172.23.72.14;2023-11-21 05:36:25.104215;Erro;Erro;
172.23.72.14;2023-11-21 05:36:31.256162;Erro;Erro;
172.23.72.14;2023-11-21 05:36:59.920220;Erro;Erro;
172.23.72.14;2023-11-21 05:37:06.075929;Erro;Erro;
172.23.72.14;2023-11-21 05:37:34.736211;Erro;Erro;
172.23.72.14;2023-11-21 05:37:40.899903;Erro;Erro;
172.23.72.14;2023-11-21 05:38:09.556178;Erro;Erro;
172.23.72.14;2023-11-21 05:38:15.715905;Erro;Erro;
172.23.72.14;2023-11-21 05:38:44.368233;Erro;Erro;
172.23.72.14;2023-11-21 05:38:50.520165;Erro;Erro;
172.23.72.14;2023-11-21 05:39:19.184231;Erro;Erro;
172.23.72.14;2023-11-21 05:39:25.339935;Erro;Erro;
172.23.72.14;2023-11-21 05:39:54.000227;Erro;Erro;
172.23.72.14;2023-11-21 05:40:00.159908;Erro;Erro;
172.23.72.14;2023-11-21 05:40:28.816199;Erro;Erro;
172.23.72.14;2023-11-21 05:40:35.019934;Erro;Erro;
172.23.72.14;2023-11-21 05:41:03.640200;Erro;Erro;
172.23.72.14;2023-11-21 05:41:09.799920;Erro;Erro;
172.23.72.14;2023-11-21 05:41:38.448208;Erro;Erro;
172.23.72.14;2023-11-21 05:41:44.619937;Erro;Erro;
172.23.72.14;2023-11-21 05:42:13.264218;Erro;Erro;
172.23.72.14;2023-11-21 05:42:19.451907;Erro;Erro;
172.23.72.14;2023-11-21 05:42:48.080247;Erro;Erro;
172.23.72.14;2023-11-21 05:42:54.263723;Erro;Erro;
172.23.72.14;2023-11-21 05:43:22.896058;Erro;Erro;
172.23.72.14;2023-11-21 05:43:29.067897;Erro;Erro;
172.23.72.14;2023-11-21 05:43:57.712180;Erro;Erro;
172.23.72.14;2023-11-21 05:44:05.908167;Erro;Erro;
172.23.72.14;2023-11-21 05:44:34.576229;Erro;Erro;
172.23.72.14;2023-11-21 05:44:40.724166;Erro;Erro;
172.23.72.14;2023-11-21 05:45:09.392279;Erro;Erro;
172.23.72.14;2023-11-21 05:45:15.547934;Erro;Erro;
172.23.72.14;2023-11-21 05:45:44.208239;Erro;Erro;
172.23.72.14;2023-11-21 05:45:50.360167;Erro;Erro;
172.23.72.14;2023-11-21 05:46:19.024234;Erro;Erro;
172.23.72.14;2023-11-21 05:46:25.172171;Erro;Erro;
172.23.72.14;2023-11-21 05:46:53.840216;Erro;Erro;
172.23.72.14;2023-11-21 05:46:59.984353;Erro;Erro;
172.23.72.14;2023-11-21 05:47:28.656214;Erro;Erro;
172.23.72.14;2023-11-21 05:47:34.823905;Erro;Erro;
172.23.72.14;2023-11-21 05:48:03.487919;Erro;Erro;
172.23.72.14;2023-11-21 05:48:09.616323;Erro;Erro;
172.23.72.14;2023-11-21 05:48:38.299932;Erro;Erro;
172.23.72.14;2023-11-21 05:48:44.447900;Erro;Erro;
172.23.72.14;2023-11-21 05:49:13.108209;Erro;Erro;
172.23.72.14;2023-11-21 05:49:19.291951;Erro;Erro;
172.23.72.14;2023-11-21 05:49:47.920912;Erro;Erro;
172.23.72.14;2023-11-21 05:49:54.072168;Erro;Erro;
172.23.72.14;2023-11-21 05:50:22.736209;Erro;Erro;
172.23.72.14;2023-11-21 05:50:28.903889;Erro;Erro;
172.23.72.14;2023-11-21 05:50:57.552194;Erro;Erro;
172.23.72.14;2023-11-21 05:51:03.727938;Erro;Erro;
172.23.72.14;2023-11-21 05:51:32.379930;Erro;Erro;
172.23.72.14;2023-11-21 05:51:38.567947;Erro;Erro;
172.23.72.14;2023-11-21 05:52:07.188232;Erro;Erro;
172.23.72.14;2023-11-21 05:52:13.351898;Erro;Erro;
172.23.72.14;2023-11-21 05:52:42.000253;Erro;Erro;
172.23.72.14;2023-11-21 05:52:48.171907;Erro;Erro;
172.23.72.14;2023-11-21 05:53:16.816206;Erro;Erro;
172.23.72.14;2023-11-21 05:53:22.987929;Erro;Erro;
172.23.72.14;2023-11-21 05:53:51.632192;Erro;Erro;
172.23.72.14;2023-11-21 05:53:59.828173;Erro;Erro;
172.23.72.14;2023-11-21 05:54:26.448073;Erro;Erro;
172.23.72.14;2023-11-21 05:54:34.644169;Erro;Erro;
172.23.72.14;2023-11-21 05:55:01.264081;Erro;Erro;
172.23.72.14;2023-11-21 05:55:07.447943;Erro;Erro;
172.23.72.14;2023-11-21 05:55:38.128229;Erro;Erro;
172.23.72.14;2023-11-21 05:55:44.295930;Erro;Erro;
172.23.72.14;2023-11-21 05:56:12.948221;Erro;Erro;
172.23.72.14;2023-11-21 05:56:19.096170;Erro;Erro;
172.23.72.14;2023-11-21 05:56:47.764204;Erro;Erro;
172.23.72.14;2023-11-21 05:56:53.904280;Erro;Erro;
172.23.72.14;2023-11-21 05:57:22.576210;Erro;Erro;
172.23.72.14;2023-11-21 05:57:28.728162;Erro;Erro;
172.23.72.14;2023-11-21 05:57:57.400161;Erro;Erro;
172.23.72.14;2023-11-21 05:58:03.559916;Erro;Erro;
172.23.72.14;2023-11-21 05:58:32.212193;Erro;Erro;
172.23.72.14;2023-11-21 05:58:38.367904;Erro;Erro;
172.23.72.14;2023-11-21 05:59:07.032193;Erro;Erro;
172.23.72.14;2023-11-21 05:59:13.187899;Erro;Erro;
172.23.72.14;2023-11-21 05:59:41.855918;Erro;Erro;
172.23.72.14;2023-11-21 05:59:47.992162;Erro;Erro;
172.23.72.14;2023-11-21 06:00:16.656226;Erro;Erro;
172.23.72.14;2023-11-21 06:00:22.815880;Erro;Erro;
172.23.72.14;2023-11-21 06:00:51.483949;Erro;Erro;
172.23.72.14;2023-11-21 06:00:57.620170;Erro;Erro;
172.23.72.14;2023-11-21 06:01:26.288223;Erro;Erro;
172.23.72.14;2023-11-21 06:01:32.455911;Erro;Erro;
172.23.72.14;2023-11-21 06:02:01.104219;Erro;Erro;
172.23.72.14;2023-11-21 06:02:07.259987;Erro;Erro;
172.23.72.14;2023-11-21 06:02:35.920232;Erro;Erro;
172.23.72.14;2023-11-21 06:02:42.075922;Erro;Erro;
172.23.72.14;2023-11-21 06:03:10.736072;Erro;Erro;
172.23.72.14;2023-11-21 06:03:16.903915;Erro;Erro;
172.23.72.14;2023-11-21 06:03:45.560166;Erro;Erro;
172.23.72.14;2023-11-21 06:03:51.731928;Erro;Erro;
172.23.72.14;2023-11-21 06:04:20.368211;Erro;Erro;
172.23.72.14;2023-11-21 06:04:26.527905;Erro;Erro;
172.23.72.14;2023-11-21 06:04:55.184071;Erro;Erro;
172.23.72.14;2023-11-21 06:05:01.359918;Erro;Erro;
172.23.72.14;2023-11-21 06:05:30.000241;Erro;Erro;
172.23.72.14;2023-11-21 06:05:36.179932;Erro;Erro;
172.23.72.14;2023-11-21 06:06:04.816106;Erro;Erro;
172.23.72.14;2023-11-21 06:06:10.971983;Erro;Erro;
172.23.72.14;2023-11-21 06:06:39.632094;Erro;Erro;
172.23.72.14;2023-11-21 06:06:47.832156;Erro;Erro;
172.23.72.14;2023-11-21 06:07:16.496230;Erro;Erro;
172.23.72.14;2023-11-21 06:07:22.648160;Erro;Erro;
172.23.72.14;2023-11-21 06:07:51.316176;Erro;Erro;
172.23.72.14;2023-11-21 06:07:57.467939;Erro;Erro;
172.23.72.14;2023-11-21 06:08:26.143907;Erro;Erro;
172.23.72.14;2023-11-21 06:08:32.287898;Erro;Erro;
172.23.72.14;2023-11-21 06:09:00.959930;Erro;Erro;
172.23.72.14;2023-11-21 06:09:07.099893;Erro;Erro;
172.23.72.14;2023-11-21 06:09:35.763930;Erro;Erro;
172.23.72.14;2023-11-21 06:09:41.907935;Erro;Erro;
172.23.72.14;2023-11-21 06:10:10.575908;Erro;Erro;
172.23.72.14;2023-11-21 06:10:16.727891;Erro;Erro;
172.23.72.14;2023-11-21 06:10:45.391924;Erro;Erro;
172.23.72.14;2023-11-21 06:10:51.575983;Erro;Erro;
172.23.72.14;2023-11-21 06:11:20.207899;Erro;Erro;
172.23.72.14;2023-11-21 06:11:28.443905;Erro;Erro;
172.23.72.14;2023-11-21 06:11:57.071918;Erro;Erro;
172.23.72.14;2023-11-21 06:12:05.263951;Erro;Erro;
172.23.72.14;2023-11-21 06:12:33.943884;Erro;Erro;
172.23.72.14;2023-11-21 06:12:42.135904;Erro;Erro;
172.23.72.14;2023-11-21 06:13:10.803880;Erro;Erro;
172.23.72.14;2023-11-21 06:13:19.007893;Erro;Erro;
172.23.72.14;2023-11-21 06:13:45.615941;Erro;Erro;
172.23.72.14;2023-11-21 06:13:53.827894;Erro;Erro;
172.23.72.14;2023-11-21 06:14:22.479914;Erro;Erro;
172.23.72.14;2023-11-21 06:14:30.683901;Erro;Erro;
172.23.72.14;2023-11-21 06:14:59.344067;Erro;Erro;
172.23.72.14;2023-11-21 06:15:05.491898;Erro;Erro;
172.23.72.14;2023-11-21 06:15:36.207888;Erro;Erro;
172.23.72.14;2023-11-21 06:15:42.407941;Erro;Erro;
172.23.72.14;2023-11-21 06:16:11.027954;Erro;Erro;
172.23.72.14;2023-11-21 06:16:19.239922;Erro;Erro;
172.23.72.14;2023-11-21 06:16:47.887922;Erro;Erro;
172.23.72.14;2023-11-21 06:16:56.079934;Erro;Erro;
172.23.72.14;2023-11-21 06:17:22.703896;Erro;Erro;
172.23.72.14;2023-11-21 06:17:30.907881;Erro;Erro;
172.23.72.14;2023-11-21 06:17:59.567888;Erro;Erro;
172.23.72.14;2023-11-21 06:18:07.760253;Erro;Erro;
172.23.72.14;2023-11-21 06:18:36.439927;Erro;Erro;
172.23.72.14;2023-11-21 06:18:44.628197;Erro;Erro;
172.23.72.14;2023-11-21 06:19:13.296217;Erro;Erro;
172.23.72.14;2023-11-21 06:19:19.467916;Erro;Erro;
172.23.72.14;2023-11-21 06:19:48.112065;Erro;Erro;
172.23.72.14;2023-11-21 06:19:56.312164;Erro;Erro;
172.23.72.14;2023-11-21 06:20:24.976218;Erro;Erro;
172.23.72.14;2023-11-21 06:20:33.176200;Erro;Erro;
172.23.72.14;2023-11-21 06:20:59.796179;Erro;Erro;
172.23.72.14;2023-11-21 06:21:05.936261;Erro;Erro;
172.23.72.14;2023-11-21 06:21:34.608280;Erro;Erro;
172.23.72.14;2023-11-21 06:21:40.763974;Erro;Erro;
172.23.72.14;2023-11-21 06:22:09.424224;Erro;Erro;
172.23.72.14;2023-11-21 06:22:15.583893;Erro;Erro;
172.23.72.14;2023-11-21 06:22:44.248210;Erro;Erro;
172.23.72.14;2023-11-21 06:22:50.403902;Erro;Erro;
172.23.72.14;2023-11-21 06:23:19.056198;Erro;Erro;
172.23.72.14;2023-11-21 06:23:25.259931;Erro;Erro;
172.23.72.14;2023-11-21 06:23:53.872041;Erro;Erro;
172.23.72.14;2023-11-21 06:24:02.064332;Erro;Erro;
172.23.72.14;2023-11-21 06:24:30.736229;Erro;Erro;
172.23.72.14;2023-11-21 06:24:36.880298;Erro;Erro;
172.23.72.14;2023-11-21 06:25:05.552220;Erro;Erro;
172.23.72.14;2023-11-21 06:25:11.696292;Erro;Erro;
172.23.72.14;2023-11-21 06:25:40.368223;Erro;Erro;
172.23.72.14;2023-11-21 06:25:46.539914;Erro;Erro;
172.23.72.14;2023-11-21 06:26:15.184210;Erro;Erro;
172.23.72.14;2023-11-21 06:26:21.329244;Erro;Erro;
172.23.72.14;2023-11-21 06:26:50.000201;Erro;Erro;
172.23.72.14;2023-11-21 06:26:56.144334;Erro;Erro;
172.23.72.14;2023-11-21 06:27:24.816211;Erro;Erro;
172.23.72.14;2023-11-21 06:27:30.972000;Erro;Erro;
172.23.72.14;2023-11-21 06:27:59.632197;Erro;Erro;
172.23.72.14;2023-11-21 06:28:05.795895;Erro;Erro;
172.23.72.14;2023-11-21 06:28:34.448211;Erro;Erro;
172.23.72.14;2023-11-21 06:28:40.635955;Erro;Erro;
172.23.72.14;2023-11-21 06:29:09.264207;Erro;Erro;
172.23.72.14;2023-11-21 06:29:15.419994;Erro;Erro;
172.23.72.14;2023-11-21 06:29:44.084230;Erro;Erro;
172.23.72.14;2023-11-21 06:29:50.224290;Erro;Erro;
172.23.72.14;2023-11-21 06:30:18.896085;Erro;Erro;
172.23.72.14;2023-11-21 06:30:25.059888;Erro;Erro;
172.23.72.14;2023-11-21 06:30:53.712214;Erro;Erro;
