172.23.72.174;2022-12-15 10:23:51.416058;Erro;Erro;
172.23.72.174;2023-11-21 09:05:08.421047;-20.450581596;-43.920044599
172.23.72.174;2023-11-21 09:05:37.903112;-20.450583505;-43.920043103
172.23.72.174;2023-11-21 09:05:44.208699;-20.450583679;-43.920043140
172.23.72.174;2023-11-21 09:06:13.817224;-20.450590991;-43.919524682
172.23.72.174;2023-11-21 09:06:19.644950;-20.450720840;-43.919358750
172.23.72.174;2023-11-21 09:06:48.959744;-20.451503611;-43.919261448
172.23.72.174;2023-11-21 09:06:55.176528;-20.451666513;-43.919305149
172.23.72.174;2023-11-21 09:07:24.183213;-20.452310188;-43.919511409
172.23.72.174;2023-11-21 09:07:31.026437;-20.452456687;-43.919567770
172.23.72.174;2023-11-21 09:07:59.128733;-20.453241716;-43.919926229
172.23.72.174;2023-11-21 09:08:05.228956;-20.453404513;-43.920027853
172.23.72.174;2023-11-21 09:08:33.995918;-20.454192330;-43.920444941
172.23.72.174;2023-11-21 09:08:39.664695;-20.454323372;-43.920522330
172.23.72.174;2023-11-21 09:09:09.323765;-20.454966486;-43.920985556
172.23.72.174;2023-11-21 09:09:15.330555;-20.455103421;-43.921096915
172.23.72.174;2023-11-21 09:09:44.278192;-20.455777755;-43.921719405
172.23.72.174;2023-11-21 09:09:50.268182;-20.455904793;-43.921852100
172.23.72.174;2023-11-21 09:10:20.039084;-20.456409581;-43.922531298
172.23.72.174;2023-11-21 09:10:25.600728;-20.456500095;-43.922713266
172.23.72.174;2023-11-21 09:10:54.786937;-20.457618761;-43.923738409
172.23.72.174;2023-11-21 09:11:00.644718;-20.457865166;-43.923928316
172.23.72.174;2023-11-21 09:11:30.398762;-20.459221727;-43.924636411
172.23.72.174;2023-11-21 09:11:35.893082;-20.459498077;-43.924683499
172.23.72.174;2023-11-21 09:12:04.954959;-20.461128013;-43.925165708
172.23.72.174;2023-11-21 09:12:10.845891;-20.461246083;-43.925497391
172.23.72.174;2023-11-21 09:12:40.890786;-20.461576152;-43.927381248
172.23.72.174;2023-11-21 09:12:46.154792;-20.461721116;-43.927707807
172.23.72.174;2023-11-21 09:13:15.699931;-20.463180118;-43.928754395
172.23.72.174;2023-11-21 09:13:21.993472;-20.463552381;-43.928878656
172.23.72.174;2023-11-21 09:13:50.588745;-20.464679112;-43.929546535
172.23.72.174;2023-11-21 09:13:56.612321;-20.464836682;-43.929651973
172.23.72.174;2023-11-21 09:14:25.621451;-20.465708518;-43.930069869
172.23.72.174;2023-11-21 09:14:31.340667;-20.465893729;-43.930165474
172.23.72.174;2023-11-21 09:15:01.009089;-20.466801945;-43.930665525
172.23.72.174;2023-11-21 09:15:06.739609;-20.466991104;-43.930752323
172.23.72.174;2023-11-21 09:15:36.044933;-20.468201085;-43.931009001
172.23.72.174;2023-11-21 09:15:41.847503;-20.468449774;-43.930930673
172.23.72.174;2023-11-21 09:16:11.648669;-20.468459777;-43.929530073
172.23.72.174;2023-11-21 09:16:20.084287;-20.468290842;-43.929356452
172.23.72.174;2023-11-21 09:16:21.356694;-20.468265734;-43.929382888
172.23.72.174;2023-11-21 09:16:53.179867;-20.468386023;-43.929373957
172.23.72.174;2023-11-21 09:16:57.719411;-20.468385866;-43.929374520
172.23.72.174;2023-11-21 09:17:08.895728;-20.468386826;-43.929374334
172.23.72.174;2023-11-21 09:17:45.905669;-20.468338864;-43.929572433
172.23.72.174;2023-11-21 09:17:58.136629;-20.468395386;-43.929792609
172.23.72.174;2023-11-21 09:18:01.708902;-20.468419153;-43.929845875
172.23.72.174;2023-11-21 09:18:32.688710;-20.468296575;-43.930837925
172.23.72.174;2023-11-21 09:18:38.016739;-20.468043098;-43.930897721
172.23.72.174;2023-11-21 09:18:52.073744;-20.467155980;-43.930750976
172.23.72.174;2023-11-21 09:19:08.640277;-20.465471370;-43.929915266
172.23.72.174;2023-11-21 09:19:13.232833;-20.464974261;-43.929661301
172.23.72.174;2023-11-21 09:19:27.023654;-20.463598936;-43.928813355
172.23.72.174;2023-11-21 09:19:44.880706;-20.461962344;-43.927852254
172.23.72.174;2023-11-21 09:19:49.381160;-20.461699016;-43.927437402
172.23.72.174;2023-11-21 09:20:02.686144;-20.461494903;-43.926008228
172.23.72.174;2023-11-21 09:20:17.424778;-20.461281157;-43.925056481
172.23.72.174;2023-11-21 09:20:24.527869;-20.460974654;-43.924806044
172.23.72.174;2023-11-21 09:20:38.101660;-20.459653878;-43.924687724
172.23.72.174;2023-11-21 09:20:51.810114;-20.458322359;-43.924183971
172.23.72.174;2023-11-21 09:20:59.203075;-20.457839159;-43.923770249
172.23.72.174;2023-11-21 09:21:12.579618;-20.456963763;-43.923027144
172.23.72.174;2023-11-21 09:21:26.350893;-20.456180326;-43.922015019
172.23.72.174;2023-11-21 09:21:34.432457;-20.455620856;-43.921466472
172.23.72.174;2023-11-21 09:21:48.139870;-20.454605733;-43.920668035
172.23.72.174;2023-11-21 09:22:00.950541;-20.453543138;-43.920014879
172.23.72.174;2023-11-21 09:22:09.256745;-20.453102954;-43.919795050
172.23.72.174;2023-11-21 09:22:22.390241;-20.452985147;-43.919737399
172.23.72.174;2023-11-21 09:22:34.252070;-20.452321567;-43.919451731
172.23.72.174;2023-11-21 09:22:44.583543;-20.451646327;-43.919366320
172.23.72.174;2023-11-21 09:22:56.999617;-20.451566414;-43.919375078
172.23.72.174;2023-11-21 09:23:06.769438;-20.451566858;-43.919375544
172.23.72.174;2023-11-21 09:23:19.047816;-20.451567708;-43.919376750
172.23.72.174;2023-11-21 09:23:32.354980;-20.451338321;-43.919396491
172.23.72.174;2023-11-21 09:23:41.969323;-20.451339871;-43.919395841
172.23.72.174;2023-11-21 09:23:54.366485;-20.451341228;-43.919395310
172.23.72.174;2023-11-21 09:24:07.149702;-20.451342605;-43.919394732
172.23.72.174;2023-11-21 09:24:16.447449;-20.451343272;-43.919394495
172.23.72.174;2023-11-21 09:24:28.558955;-20.451344002;-43.919394585
172.23.72.174;2023-11-21 09:24:42.915029;-20.451343929;-43.919394990
172.23.72.174;2023-11-21 09:24:50.115039;-20.451343698;-43.919395220
172.23.72.174;2023-11-21 09:25:03.505329;-20.451026654;-43.919431459
172.23.72.174;2023-11-21 09:25:17.530461;-20.450962665;-43.919458939
172.23.72.174;2023-11-21 09:25:24.382509;-20.450962532;-43.919458850
172.23.72.174;2023-11-21 09:25:38.791050;-20.450961580;-43.919459156
172.23.72.174;2023-11-21 09:25:52.414397;-20.450960347;-43.919459818
172.23.72.174;2023-11-21 09:26:00.024140;-20.450959806;-43.919460526
172.23.72.174;2023-11-21 09:26:13.560547;-20.450958934;-43.919461627
172.23.72.174;2023-11-21 09:26:28.085474;-20.450958546;-43.919462015
172.23.72.174;2023-11-21 09:26:35.233777;-20.450958239;-43.919462241
172.23.72.174;2023-11-21 09:26:48.566412;-20.450957912;-43.919462522
172.23.72.174;2023-11-21 09:27:04.237404;-20.450958082;-43.919462547
172.23.72.174;2023-11-21 09:27:11.176396;-20.450958266;-43.919462461
172.23.72.174;2023-11-21 09:27:23.280515;-20.450958679;-43.919462174
172.23.72.174;2023-11-21 09:27:41.149819;-20.450959417;-43.919461571
172.23.72.174;2023-11-21 09:27:47.628571;-20.450959693;-43.919461333
172.23.72.174;2023-11-21 09:27:58.252413;-20.450960106;-43.919460946
172.23.72.174;2023-11-21 09:28:17.252311;-20.450960705;-43.919460272
172.23.72.174;2023-11-21 09:28:24.080726;-20.450960857;-43.919460067
172.23.72.174;2023-11-21 09:28:33.868692;-20.450961005;-43.919459816
172.23.72.174;2023-11-21 09:28:58.139353;-20.450960973;-43.919459458
172.23.72.174;2023-11-21 09:28:58.340733;-20.450960971;-43.919459457
172.23.72.174;2023-11-21 09:29:08.701809;-20.450960813;-43.919459419
172.23.72.174;2023-11-21 09:29:30.662383;-20.450960312;-43.919459527
172.23.72.174;2023-11-21 09:29:36.856408;-20.450947566;-43.919463153
172.23.72.174;2023-11-21 09:29:43.304240;-20.450790573;-43.919585016
172.23.72.174;2023-11-21 09:30:04.844872;-20.450750577;-43.919711002
172.23.72.174;2023-11-21 09:30:12.058731;-20.450750921;-43.919710817
172.23.72.174;2023-11-21 09:30:18.396639;-20.450751190;-43.919710642
172.23.72.174;2023-11-21 09:30:38.333743;-20.450753283;-43.919709117
172.23.72.174;2023-11-21 09:30:47.632129;-20.450754379;-43.919708558
172.23.72.174;2023-11-21 09:30:53.829542;-20.450754709;-43.919708384
172.23.72.174;2023-11-21 09:31:12.927590;-20.450754938;-43.919708191
172.23.72.174;2023-11-21 09:31:22.924797;-20.450754953;-43.919708230
172.23.72.174;2023-11-21 09:31:28.579551;-20.450754975;-43.919708271
172.23.72.174;2023-11-21 09:31:47.190277;-20.450754903;-43.919708459
172.23.72.174;2023-11-21 09:31:57.804125;-20.450754728;-43.919708588
172.23.72.174;2023-11-21 09:32:04.074444;-20.450754597;-43.919708677
172.23.72.174;2023-11-21 09:32:20.811095;-20.450754128;-43.919708943
172.23.72.174;2023-11-21 09:32:35.318428;-20.450753744;-43.919709164
172.23.72.174;2023-11-21 09:32:56.568223;-20.450753475;-43.919709323
172.23.72.174;2023-11-21 09:33:17.981108;-20.450752994;-43.919709663
172.23.72.174;2023-11-21 09:33:18.447227;-20.450752924;-43.919709721
172.23.72.174;2023-11-21 09:33:29.934182;-20.450746208;-43.919731919
172.23.72.174;2023-11-21 09:33:45.355278;-20.450536172;-43.919984660
172.23.72.174;2023-11-21 09:34:01.294272;-20.450619331;-43.920006345
172.23.72.174;2023-11-21 09:34:03.409175;-20.450618833;-43.920005905
172.23.72.174;2023-11-21 09:34:25.233377;-20.450619432;-43.920007206
172.23.72.174;2023-11-21 09:34:26.273087;-20.450619612;-43.920007546
172.23.72.174;2023-11-21 09:34:35.904725;-20.450620580;-43.920008510
172.23.72.174;2023-11-21 09:34:49.850984;-20.450727207;-43.919779676
172.23.72.174;2023-11-21 09:34:53.788122;-20.450622327;-43.920009748
172.23.72.174;2023-11-21 09:34:59.419624;-20.450622448;-43.920010003
172.23.72.174;2023-11-21 09:35:09.071412;-20.450622538;-43.920010110
172.23.72.174;2023-11-21 09:35:28.557512;-20.450622508;-43.920009286
172.23.72.174;2023-11-21 09:35:33.956780;-20.450622437;-43.920008874
172.23.72.174;2023-11-21 09:35:44.165094;-20.450622428;-43.920008185
172.23.72.174;2023-11-21 09:36:03.711723;-20.450622431;-43.920007560
172.23.72.174;2023-11-21 09:36:09.565114;-20.450622459;-43.920007443
172.23.72.174;2023-11-21 09:36:17.093921;-20.450622499;-43.920007323
172.23.72.174;2023-11-21 09:36:38.653070;-20.450622609;-43.920007040
172.23.72.174;2023-11-21 09:36:44.392027;-20.450622632;-43.920006967
172.23.72.174;2023-11-21 09:36:51.986681;-20.450622661;-43.920006908
172.23.72.174;2023-11-21 09:37:14.530833;-20.450551613;-43.919919782
172.23.72.174;2023-11-21 09:37:20.599147;-20.450517883;-43.919751017
172.23.72.174;2023-11-21 09:37:27.109417;-20.450592331;-43.919558709
172.23.72.174;2023-11-21 09:37:49.470123;-20.451223224;-43.919144117
172.23.72.174;2023-11-21 09:37:56.444792;-20.451394334;-43.919150177
172.23.72.174;2023-11-21 09:38:03.040753;-20.451559508;-43.919187294
172.23.72.174;2023-11-21 09:38:24.273504;-20.452073711;-43.919373942
172.23.72.174;2023-11-21 09:38:33.220186;-20.452261585;-43.919453431
172.23.72.174;2023-11-21 09:38:39.588736;-20.452418292;-43.919526513
172.23.72.174;2023-11-21 09:38:59.628508;-20.452895230;-43.919759624
172.23.72.174;2023-11-21 09:39:11.236771;-20.453158013;-43.919869277
172.23.72.174;2023-11-21 09:39:15.968723;-20.453272415;-43.919918952
172.23.72.174;2023-11-21 09:39:34.896349;-20.453784741;-43.920186769
172.23.72.174;2023-11-21 09:39:50.344727;-20.454149926;-43.920398987
172.23.72.174;2023-11-21 09:39:50.796688;-20.454158518;-43.920404857
172.23.72.174;2023-11-21 09:40:10.344742;-20.454565985;-43.920709542
172.23.72.174;2023-11-21 09:40:22.754972;-20.454829723;-43.920909808
172.23.72.174;2023-11-21 09:40:28.309868;-20.454960165;-43.920998167
172.23.72.174;2023-11-21 09:40:45.539112;-20.455330698;-43.921274238
172.23.72.174;2023-11-21 09:40:56.345228;-20.455554352;-43.921463187
172.23.72.174;2023-11-21 09:41:02.853164;-20.455675133;-43.921584756
172.23.72.174;2023-11-21 09:41:20.580705;-20.455985213;-43.921936213
172.23.72.174;2023-11-21 09:41:30.829597;-20.456147713;-43.922148923
172.23.72.174;2023-11-21 09:41:38.745456;-20.456259211;-43.922312350
172.23.72.174;2023-11-21 09:41:55.095922;-20.456497711;-43.922738173
172.23.72.174;2023-11-21 09:42:05.448824;-20.456840384;-43.923131148
172.23.72.174;2023-11-21 09:42:12.637126;-20.457131692;-43.923371502
172.23.72.174;2023-11-21 09:42:30.193594;-20.457884094;-43.923922593
172.23.72.174;2023-11-21 09:42:38.968675;-20.458254307;-43.924219120
172.23.72.174;2023-11-21 09:42:47.962032;-20.458659446;-43.924472772
172.23.72.174;2023-11-21 09:43:05.240917;-20.459604353;-43.924719595
172.23.72.174;2023-11-21 09:43:12.996321;-20.460114444;-43.924769559
172.23.72.174;2023-11-21 09:43:22.822499;-20.460701701;-43.924822064
172.23.72.174;2023-11-21 09:43:40.109523;-20.461252932;-43.925520175
172.23.72.174;2023-11-21 09:43:47.995825;-20.461391304;-43.925929105
172.23.72.174;2023-11-21 09:43:57.824928;-20.461530478;-43.926640174
172.23.72.174;2023-11-21 09:44:15.656974;-20.461769144;-43.927780986
172.23.72.174;2023-11-21 09:44:22.909964;-20.462087563;-43.928128830
172.23.72.174;2023-11-21 09:44:33.222029;-20.462609309;-43.928541701
172.23.72.174;2023-11-21 09:44:51.110278;-20.463642223;-43.928918369
172.23.72.174;2023-11-21 09:44:58.295960;-20.464009300;-43.929091173
172.23.72.174;2023-11-21 09:45:07.795330;-20.464334874;-43.929331122
172.23.72.174;2023-11-21 09:45:27.099961;-20.464854207;-43.929649116
172.23.72.174;2023-11-21 09:45:34.576742;-20.465065714;-43.929769805
172.23.72.174;2023-11-21 09:45:42.860466;-20.465303168;-43.929899618
172.23.72.174;2023-11-21 09:46:04.338289;-20.465936188;-43.930167478
172.23.72.174;2023-11-21 09:46:11.020503;-20.466140435;-43.930288605
172.23.72.174;2023-11-21 09:46:17.981327;-20.466339183;-43.930401100
172.23.72.174;2023-11-21 09:46:42.845582;-20.467064703;-43.930767717
172.23.72.174;2023-11-21 09:46:47.552740;-20.467211806;-43.930842098
172.23.72.174;2023-11-21 09:46:53.766347;-20.467447614;-43.930949369
172.23.72.174;2023-11-21 09:47:19.074472;-20.468587603;-43.930843316
172.23.72.174;2023-11-21 09:47:23.756710;-20.468717721;-43.930672685
172.23.72.174;2023-11-21 09:47:30.409759;-20.468752303;-43.930359677
172.23.72.174;2023-11-21 09:47:54.164554;-20.468322939;-43.929991301
172.23.72.174;2023-11-21 09:47:59.916348;-20.468220593;-43.930125489
172.23.72.174;2023-11-21 09:48:05.975280;-20.468317396;-43.930213902
172.23.72.174;2023-11-21 09:48:27.970384;-20.468082338;-43.930036711
172.23.72.174;2023-11-21 09:48:34.973654;-20.468007733;-43.930011248
172.23.72.174;2023-11-21 09:48:40.751075;-20.468007906;-43.930011520
172.23.72.174;2023-11-21 09:49:01.428696;-20.468005099;-43.930008981
172.23.72.174;2023-11-21 09:49:10.386524;-20.468004628;-43.930007399
172.23.72.174;2023-11-21 09:49:15.563265;-20.468024886;-43.930021782
172.23.72.174;2023-11-21 09:49:35.071148;-20.468082208;-43.930056618
172.23.72.174;2023-11-21 09:49:45.169201;-20.468084707;-43.930060947
172.23.72.174;2023-11-21 09:49:50.698608;-20.468114352;-43.930080232
172.23.72.174;2023-11-21 09:50:10.312690;-20.468352923;-43.930187137
172.23.72.174;2023-11-21 09:50:19.366766;-20.468485274;-43.930227645
172.23.72.174;2023-11-21 09:50:26.381467;-20.468573712;-43.930266709
172.23.72.174;2023-11-21 09:50:44.849996;-20.468750602;-43.930569937
172.23.72.174;2023-11-21 09:50:55.504073;-20.468492119;-43.930818572
172.23.72.174;2023-11-21 09:51:01.252146;-20.468218101;-43.930904695
172.23.72.174;2023-11-21 09:51:18.664317;-20.467890161;-43.930945998
172.23.72.174;2023-11-21 09:51:30.291810;-20.467752146;-43.930934723
172.23.72.174;2023-11-21 09:51:35.890732;-20.467673816;-43.930912810
172.23.72.174;2023-11-21 09:51:52.416022;-20.467377851;-43.930824551
172.23.72.174;2023-11-21 09:52:05.746440;-20.466871219;-43.930594726
172.23.72.174;2023-11-21 09:52:11.445590;-20.466432771;-43.930385500
172.23.72.174;2023-11-21 09:52:26.810080;-20.464874333;-43.929609337
172.23.72.174;2023-11-21 09:52:41.092963;-20.463437832;-43.928788532
172.23.72.174;2023-11-21 09:52:46.576726;-20.462873681;-43.928566311
172.23.72.174;2023-11-21 09:53:00.115978;-20.461706344;-43.927455447
172.23.72.174;2023-11-21 09:53:16.141764;-20.461403634;-43.925704521
172.23.72.174;2023-11-21 09:53:21.766668;-20.461325364;-43.925296054
172.23.72.174;2023-11-21 09:53:34.304674;-20.460922680;-43.924776023
172.23.72.174;2023-11-21 09:53:51.596691;-20.459047512;-43.924559844
172.23.72.174;2023-11-21 09:53:56.892632;-20.458558340;-43.924347627
172.23.72.174;2023-11-21 09:54:08.107439;-20.457861909;-43.923833505
172.23.72.174;2023-11-21 09:54:26.160786;-20.457021402;-43.923062839
172.23.72.174;2023-11-21 09:54:31.964192;-20.456741632;-43.922793251
172.23.72.174;2023-11-21 09:54:42.616757;-20.456384470;-43.922279825
172.23.72.174;2023-11-21 09:55:01.544761;-20.454947441;-43.920898614
172.23.72.174;2023-11-21 09:55:07.061636;-20.454395042;-43.920519991
172.23.72.174;2023-11-21 09:55:16.504607;-20.453419574;-43.919947119
172.23.72.174;2023-11-21 09:55:36.386224;-20.451386141;-43.919222469
172.23.72.174;2023-11-21 09:55:42.504252;-20.450996730;-43.919286477
172.23.72.174;2023-11-21 09:55:50.313333;-20.450788416;-43.919594288
172.23.72.174;2023-11-21 09:56:11.828702;-20.450718000;-43.919815607
172.23.72.174;2023-11-21 09:56:18.094549;-20.450718620;-43.919815381
172.23.72.174;2023-11-21 09:56:24.275584;-20.450718984;-43.919815235
172.23.72.174;2023-11-21 09:56:47.156351;-20.450719587;-43.919815258
172.23.72.174;2023-11-21 09:56:52.753177;-20.450719397;-43.919815244
172.23.72.174;2023-11-21 09:57:00.160691;-20.450719037;-43.919815405
172.23.72.174;2023-11-21 09:57:22.125616;-20.450718213;-43.919815806
172.23.72.174;2023-11-21 09:57:28.730804;-20.450717952;-43.919815870
172.23.72.174;2023-11-21 09:57:35.854249;-20.450717686;-43.919815930
172.23.72.174;2023-11-21 09:57:57.049606;-20.450717294;-43.919815868
172.23.72.174;2023-11-21 09:58:05.516720;-20.450717268;-43.919815800
172.23.72.174;2023-11-21 09:58:12.494347;-20.450717286;-43.919815747
172.23.72.174;2023-11-21 09:58:32.741469;-20.450717350;-43.919815610
172.23.72.174;2023-11-21 09:58:42.038268;-20.450717429;-43.919815549
172.23.72.174;2023-11-21 09:58:48.792785;-20.450717509;-43.919815517
172.23.72.174;2023-11-21 09:59:07.557938;-20.450717771;-43.919815478
172.23.72.174;2023-11-21 09:59:22.064732;-20.450717892;-43.919815479
172.23.72.174;2023-11-21 09:59:23.864800;-20.450717898;-43.919815478
172.23.72.174;2023-11-21 09:59:42.984592;-20.450513527;-43.919883991
172.23.72.174;2023-11-21 09:59:55.995247;-20.450640978;-43.919938977
172.23.72.174;2023-11-21 10:00:01.462082;-20.450640237;-43.919939387
172.23.72.174;2023-11-21 10:00:18.388824;-20.450639818;-43.919939428
172.23.72.174;2023-11-21 10:00:30.103292;-20.450640416;-43.919939426
172.23.72.174;2023-11-21 10:00:36.377457;-20.450640340;-43.919940347
172.23.72.174;2023-11-21 10:00:53.700993;-20.450640182;-43.919940437
172.23.72.174;2023-11-21 10:01:03.750668;-20.450639915;-43.919940450
172.23.72.174;2023-11-21 10:01:10.834902;-20.450639776;-43.919940630
172.23.72.174;2023-11-21 10:01:28.625316;-20.450639580;-43.919940868
172.23.72.174;2023-11-21 10:01:38.416783;-20.450639498;-43.919940898
172.23.72.174;2023-11-21 10:01:46.126156;-20.450639449;-43.919940915
172.23.72.174;2023-11-21 10:02:03.528470;-20.450639416;-43.919940955
172.23.72.174;2023-11-21 10:02:11.784378;-20.450639425;-43.919940957
172.23.72.174;2023-11-21 10:02:21.368872;-20.450639445;-43.919940952
172.23.72.174;2023-11-21 10:02:38.849860;-20.450618078;-43.919924787
172.23.72.174;2023-11-21 10:02:46.574717;-20.450504123;-43.919806687
172.23.72.174;2023-11-21 10:02:56.092126;-20.450555733;-43.919493942
172.23.72.174;2023-11-21 10:03:13.878634;-20.451086835;-43.919177698
172.23.72.174;2023-11-21 10:03:21.216068;-20.451273562;-43.919222805
172.23.72.174;2023-11-21 10:03:30.988754;-20.451514889;-43.919265799
172.23.72.174;2023-11-21 10:03:49.797198;-20.451962763;-43.919374283
172.23.72.174;2023-11-21 10:03:56.499239;-20.452131292;-43.919442708
172.23.72.174;2023-11-21 10:04:06.159925;-20.452363236;-43.919533499
172.23.72.174;2023-11-21 10:04:25.519118;-20.452844083;-43.919717414
172.23.72.174;2023-11-21 10:04:32.611929;-20.453056251;-43.919824042
172.23.72.174;2023-11-21 10:04:40.940160;-20.453290549;-43.919933643
172.23.72.174;2023-11-21 10:05:02.004785;-20.453930667;-43.920273935
172.23.72.174;2023-11-21 10:05:08.972665;-20.454106896;-43.920374164
172.23.72.174;2023-11-21 10:05:16.283257;-20.454288942;-43.920489183
172.23.72.174;2023-11-21 10:05:40.812697;-20.454931009;-43.920970434
172.23.72.174;2023-11-21 10:05:45.308792;-20.455049429;-43.921064643
172.23.72.174;2023-11-21 10:05:51.656229;-20.455221182;-43.921196425
172.23.72.174;2023-11-21 10:06:17.976696;-20.455850442;-43.921784888
172.23.72.174;2023-11-21 10:06:21.784682;-20.455932025;-43.921881434
172.23.72.174;2023-11-21 10:06:29.295948;-20.456083660;-43.922064805
172.23.72.174;2023-11-21 10:06:53.395842;-20.456436901;-43.922621211
172.23.72.174;2023-11-21 10:06:59.311471;-20.456524760;-43.922763726
172.23.72.174;2023-11-21 10:07:05.261732;-20.456671992;-43.922964214
172.23.72.174;2023-11-21 10:07:28.168727;-20.457623377;-43.923725989
172.23.72.174;2023-11-21 10:07:34.437332;-20.457883350;-43.923937574
172.23.72.174;2023-11-21 10:07:40.570652;-20.458148953;-43.924139425
172.23.72.174;2023-11-21 10:08:02.440647;-20.459209648;-43.924683566
172.23.72.174;2023-11-21 10:08:09.448700;-20.459675422;-43.924758265
172.23.72.174;2023-11-21 10:08:15.375323;-20.460086024;-43.924776671
172.23.72.174;2023-11-21 10:08:36.601234;-20.461197095;-43.925305337
172.23.72.174;2023-11-21 10:08:44.924533;-20.461319155;-43.925742942
172.23.72.174;2023-11-21 10:08:50.111080;-20.461407865;-43.925963458
172.23.72.174;2023-11-21 10:09:11.168261;-20.461543857;-43.927183982
172.23.72.174;2023-11-21 10:09:20.355296;-20.461779058;-43.927785075
172.23.72.174;2023-11-21 10:09:26.020199;-20.462028832;-43.928072502
172.23.72.174;2023-11-21 10:09:44.248350;-20.462914233;-43.928664527
172.23.72.174;2023-11-21 10:09:54.972254;-20.463568967;-43.928881838
172.23.72.174;2023-11-21 10:10:01.256726;-20.463939130;-43.929035556
172.23.72.174;2023-11-21 10:10:19.147531;-20.464628377;-43.929489844
172.23.72.174;2023-11-21 10:10:30.839026;-20.464945381;-43.929706872
172.23.72.174;2023-11-21 10:10:36.178121;-20.465106075;-43.929806182
172.23.72.174;2023-11-21 10:10:52.176749;-20.465616783;-43.930016873
172.23.72.174;2023-11-21 10:11:05.787902;-20.466044510;-43.930221261
172.23.72.174;2023-11-21 10:11:11.385460;-20.466220831;-43.930328126
172.23.72.174;2023-11-21 10:11:26.371999;-20.466662124;-43.930588919
172.23.72.174;2023-11-21 10:11:40.524745;-20.467112937;-43.930792896
172.23.72.174;2023-11-21 10:11:46.606071;-20.467321297;-43.930882076
172.23.72.174;2023-11-21 10:12:00.308692;-20.467772224;-43.931033856
172.23.72.174;2023-11-21 10:12:16.056835;-20.468156804;-43.930955951
172.23.72.174;2023-11-21 10:12:21.860689;-20.468286455;-43.930913546
172.23.72.174;2023-11-21 10:12:34.218688;-20.468609126;-43.930787789
172.23.72.174;2023-11-21 10:12:50.634242;-20.468636077;-43.929990312
172.23.72.174;2023-11-21 10:12:57.504065;-20.468458656;-43.929685490
172.23.72.174;2023-11-21 10:13:14.257423;-20.468007760;-43.928954859
172.23.72.174;2023-11-21 10:13:26.630981;-20.467728868;-43.928600796
172.23.72.174;2023-11-21 10:13:32.647672;-20.467718656;-43.928741782
172.23.72.174;2023-11-21 10:13:41.419665;-20.467761789;-43.928634441
172.23.72.174;2023-11-21 10:14:01.438183;-20.467750482;-43.928469137
172.23.72.174;2023-11-21 10:14:07.459603;-20.467751569;-43.928466433
172.23.72.174;2023-11-21 10:14:15.972935;-20.467751112;-43.928464607
172.23.72.174;2023-11-21 10:14:37.044266;-20.467765808;-43.928495875
172.23.72.174;2023-11-21 10:14:42.392728;-20.467785099;-43.928544714
172.23.72.174;2023-11-21 10:14:49.244689;-20.467799677;-43.928572197
172.23.72.174;2023-11-21 10:15:11.992467;-20.467903165;-43.928741970
172.23.72.174;2023-11-21 10:15:17.933272;-20.468019577;-43.928956802
172.23.72.174;2023-11-21 10:15:25.743943;-20.468171684;-43.929255951
172.23.72.174;2023-11-21 10:15:48.340371;-20.468567510;-43.930009849
172.23.72.174;2023-11-21 10:15:53.274160;-20.468638513;-43.930222082
172.23.72.174;2023-11-21 10:16:00.440443;-20.468691818;-43.930497242
172.23.72.174;2023-11-21 10:16:22.333996;-20.467888041;-43.930900669
172.23.72.174;2023-11-21 10:16:29.832704;-20.467510386;-43.930895370
172.23.72.174;2023-11-21 10:16:36.256759;-20.467146597;-43.930756779
172.23.72.174;2023-11-21 10:16:57.364765;-20.466361407;-43.930333258
172.23.72.174;2023-11-21 10:17:06.069837;-20.466075683;-43.930187197
172.23.72.174;2023-11-21 10:17:12.756866;-20.465853988;-43.930090014
172.23.72.174;2023-11-21 10:17:32.504717;-20.464603270;-43.929422748
172.23.72.174;2023-11-21 10:17:42.875560;-20.463882323;-43.928945292
172.23.72.174;2023-11-21 10:17:49.784739;-20.463536539;-43.928801768
172.23.72.174;2023-11-21 10:18:07.990525;-20.462515023;-43.928360938
172.23.72.174;2023-11-21 10:18:20.643976;-20.461890979;-43.927753850
172.23.72.174;2023-11-21 10:18:26.024734;-20.461695266;-43.927435165
172.23.72.174;2023-11-21 10:18:43.670188;-20.461571793;-43.926250796
172.23.72.174;2023-11-21 10:19:00.820555;-20.461409883;-43.925779856
172.23.72.174;2023-11-21 10:19:01.280477;-20.461405067;-43.925767960
172.23.72.174;2023-11-21 10:19:18.997842;-20.461319529;-43.925433933
172.23.72.174;2023-11-21 10:19:34.724045;-20.461312039;-43.925179756
172.23.72.174;2023-11-21 10:19:40.052264;-20.461255241;-43.924989592
172.23.72.174;2023-11-21 10:19:53.878372;-20.460243391;-43.924703754
172.23.72.174;2023-11-21 10:20:09.164468;-20.458660475;-43.924403807
172.23.72.174;2023-11-21 10:20:14.859636;-20.458193237;-43.924068730
172.23.72.174;2023-11-21 10:20:29.176654;-20.457243789;-43.923250350
172.23.72.174;2023-11-21 10:20:42.776682;-20.456438108;-43.922364304
172.23.72.174;2023-11-21 10:20:49.699025;-20.455940416;-43.921757377
172.23.72.174;2023-11-21 10:21:04.289596;-20.454594005;-43.920638222
