172.23.72.224;2022-12-15 10:30:24.632124;Erro;Erro;
172.23.72.224;2023-11-21 17:36:13.077533;-20.465152786;-43.907678018
172.23.72.224;2023-11-21 17:36:42.415657;-20.465109575;-43.908944231
172.23.72.224;2023-11-21 17:36:48.120459;-20.464738295;-43.909155746
172.23.72.224;2023-11-21 17:37:17.501374;-20.463717212;-43.910065085
172.23.72.224;2023-11-21 17:37:23.404881;-20.463594559;-43.910374393
172.23.72.224;2023-11-21 17:37:51.884787;-20.462647928;-43.912324246
172.23.72.224;2023-11-21 17:37:58.533062;-20.462455817;-43.912750296
172.23.72.224;2023-11-21 17:38:27.079311;-20.461706396;-43.914700302
172.23.72.224;2023-11-21 17:38:32.622413;-20.461483730;-43.915036903
172.23.72.224;2023-11-21 17:39:02.174736;-20.461195781;-43.917043496
172.23.72.224;2023-11-21 17:39:07.813963;-20.461145188;-43.917434157
172.23.72.224;2023-11-21 17:39:37.344934;-20.463005368;-43.919421879
172.23.72.224;2023-11-21 17:39:42.764787;-20.463581155;-43.919750035
172.23.72.224;2023-11-21 17:40:12.261229;-20.466568356;-43.921578632
172.23.72.224;2023-11-21 17:40:17.711724;-20.467136763;-43.921829175
172.23.72.224;2023-11-21 17:40:47.451353;-20.470339436;-43.922903751
172.23.72.224;2023-11-21 17:40:53.103701;-20.470967935;-43.923027175
172.23.72.224;2023-11-21 17:41:22.481971;-20.472680782;-43.923861184
172.23.72.224;2023-11-21 17:41:28.144730;-20.473306251;-43.923630163
172.23.72.224;2023-11-21 17:41:57.176705;-20.475241769;-43.921194091
172.23.72.224;2023-11-21 17:42:02.839358;-20.474948609;-43.920569937
172.23.72.224;2023-11-21 17:42:32.730173;-20.474701432;-43.917882867
172.23.72.224;2023-11-21 17:42:38.592549;-20.474503484;-43.917468037
172.23.72.224;2023-11-21 17:43:07.672659;-20.473381107;-43.917413992
172.23.72.224;2023-11-21 17:43:13.428586;-20.473186410;-43.917836713
172.23.72.224;2023-11-21 17:43:42.775531;-20.472898233;-43.920729358
172.23.72.224;2023-11-21 17:43:48.944975;-20.472487826;-43.920872244
172.23.72.224;2023-11-21 17:44:17.582567;-20.471609110;-43.919452364
172.23.72.224;2023-11-21 17:44:23.707706;-20.471152876;-43.919580085
172.23.72.224;2023-11-21 17:44:53.254845;-20.470263263;-43.919655351
172.23.72.224;2023-11-21 17:44:58.504737;-20.470060510;-43.919682467
172.23.72.224;2023-11-21 17:45:28.234240;-20.469809657;-43.919697447
172.23.72.224;2023-11-21 17:45:33.606667;-20.469809505;-43.919697527
172.23.72.224;2023-11-21 17:46:03.490411;-20.469808861;-43.919697733
172.23.72.224;2023-11-21 17:46:09.256688;-20.469808604;-43.919697768
172.23.72.224;2023-11-21 17:46:38.388583;-20.469808532;-43.919697553
172.23.72.224;2023-11-21 17:46:44.507992;-20.469808599;-43.919697484
172.23.72.224;2023-11-21 17:47:13.501361;-20.469808855;-43.919697205
172.23.72.224;2023-11-21 17:47:19.450604;-20.469808896;-43.919697099
172.23.72.224;2023-11-21 17:47:48.896698;-20.469808976;-43.919696522
172.23.72.224;2023-11-21 17:47:54.375648;-20.469808973;-43.919696486
172.23.72.224;2023-11-21 17:48:23.671663;-20.469808761;-43.919696299
172.23.72.224;2023-11-21 17:48:29.134593;-20.469760208;-43.919636806
172.23.72.224;2023-11-21 17:48:58.645440;-20.469468975;-43.919539498
172.23.72.224;2023-11-21 17:49:04.272007;-20.469463273;-43.919534165
172.23.72.224;2023-11-21 17:49:33.871824;-20.469467676;-43.919529817
172.23.72.224;2023-11-21 17:49:39.253831;-20.469468107;-43.919529691
172.23.72.224;2023-11-21 17:50:08.672682;-20.469470138;-43.919528295
172.23.72.224;2023-11-21 17:50:17.230483;-20.469470239;-43.919528139
172.23.72.224;2023-11-21 17:50:43.837352;-20.469470400;-43.919528079
172.23.72.224;2023-11-21 17:50:49.742380;-20.469470433;-43.919528083
172.23.72.224;2023-11-21 17:51:19.450041;-20.469470396;-43.919528106
172.23.72.224;2023-11-21 17:51:24.942964;-20.469470372;-43.919528079
172.23.72.224;2023-11-21 17:51:54.104695;-20.469470296;-43.919527839
172.23.72.224;2023-11-21 17:51:59.623321;-20.469458777;-43.919508032
172.23.72.224;2023-11-21 17:52:28.916709;-20.470488316;-43.919560147
172.23.72.224;2023-11-21 17:52:34.980681;-20.470899795;-43.919535139
172.23.72.224;2023-11-21 17:53:04.106244;-20.472311904;-43.920439284
172.23.72.224;2023-11-21 17:53:09.840462;-20.472304880;-43.920850382
172.23.72.224;2023-11-21 17:53:39.316763;-20.470944271;-43.920766270
172.23.72.224;2023-11-21 17:53:44.774312;-20.470954034;-43.920788824
172.23.72.224;2023-11-21 17:54:14.297905;-20.471045216;-43.920882496
172.23.72.224;2023-11-21 17:54:20.155943;-20.471033305;-43.920900830
172.23.72.224;2023-11-21 17:54:49.350651;-20.471032309;-43.920896244
172.23.72.224;2023-11-21 17:54:54.774880;-20.471031455;-43.920896599
172.23.72.224;2023-11-21 17:55:24.172459;-20.471030742;-43.920896099
172.23.72.224;2023-11-21 17:55:30.017929;-20.471030636;-43.920895745
172.23.72.224;2023-11-21 17:58:10.196168;Erro;Erro;
172.23.72.224;2023-11-21 17:58:14.315921;Erro;Erro;
172.23.72.224;2023-11-21 17:58:45.016157;Erro;Erro;
172.23.72.224;2023-11-21 17:58:51.152320;Erro;Erro;
172.23.72.224;2023-11-21 17:59:19.826737;Erro;Erro;
172.23.72.224;2023-11-21 17:59:25.976163;Erro;Erro;
172.23.72.224;2023-11-21 17:59:54.640204;Erro;Erro;
172.23.72.224;2023-11-21 18:00:00.788205;Erro;Erro;
172.23.72.224;2023-11-21 18:00:29.456214;Erro;Erro;
172.23.72.224;2023-11-21 18:00:35.615903;Erro;Erro;
172.23.72.224;2023-11-21 18:01:04.276175;Erro;Erro;
172.23.72.224;2023-11-21 18:01:10.416308;Erro;Erro;
172.23.72.224;2023-11-21 18:01:39.088204;Erro;Erro;
172.23.72.224;2023-11-21 18:01:45.240163;Erro;Erro;
172.23.72.224;2023-11-21 18:02:13.904252;Erro;Erro;
172.23.72.224;2023-11-21 18:02:20.052196;Erro;Erro;
172.23.72.224;2023-11-21 18:02:48.720211;Erro;Erro;
172.23.72.224;2023-11-21 18:02:54.868164;Erro;Erro;
172.23.72.224;2023-11-21 18:03:23.547943;Erro;Erro;
172.23.72.224;2023-11-21 18:03:29.691936;Erro;Erro;
172.23.72.224;2023-11-21 18:03:58.353032;Erro;Erro;
172.23.72.224;2023-11-21 18:04:04.519918;Erro;Erro;
172.23.72.224;2023-11-21 18:04:33.176171;Erro;Erro;
172.23.72.224;2023-11-21 18:04:39.312300;Erro;Erro;
172.23.72.224;2023-11-21 18:05:07.992129;Erro;Erro;
172.23.72.224;2023-11-21 18:05:14.155946;Erro;Erro;
172.23.72.224;2023-11-21 18:05:42.819935;Erro;Erro;
172.23.72.224;2023-11-21 18:05:48.975891;Erro;Erro;
172.23.72.224;2023-11-21 18:06:17.631900;Erro;Erro;
172.23.72.224;2023-11-21 18:06:23.807958;Erro;Erro;
172.23.72.224;2023-11-21 18:06:54.480220;Erro;Erro;
172.23.72.224;2023-11-21 18:06:58.595906;Erro;Erro;
172.23.72.224;2023-11-21 18:07:27.263896;Erro;Erro;
172.23.72.224;2023-11-21 18:07:35.448150;Erro;Erro;
172.23.72.224;2023-11-21 18:08:04.112248;Erro;Erro;
172.23.72.224;2023-11-21 18:08:10.275907;Erro;Erro;
172.23.72.224;2023-11-21 18:08:38.936225;Erro;Erro;
172.23.72.224;2023-11-21 18:08:45.076173;Erro;Erro;
172.23.72.224;2023-11-21 18:09:13.763831;Erro;Erro;
172.23.72.224;2023-11-21 18:09:19.892175;Erro;Erro;
172.23.72.224;2023-11-21 18:09:48.575902;Erro;Erro;
172.23.72.224;2023-11-21 18:09:54.705057;Erro;Erro;
172.23.72.224;2023-11-21 18:10:23.391903;Erro;Erro;
172.23.72.224;2023-11-21 18:10:29.535898;Erro;Erro;
172.23.72.224;2023-11-21 18:10:58.207904;Erro;Erro;
172.23.72.224;2023-11-21 18:11:04.344164;Erro;Erro;
172.23.72.224;2023-11-21 18:11:33.016166;Erro;Erro;
172.23.72.224;2023-11-21 18:11:39.156179;Erro;Erro;
172.23.72.224;2023-11-21 18:12:07.832165;Erro;Erro;
172.23.72.224;2023-11-21 18:12:13.991872;Erro;Erro;
172.23.72.224;2023-11-21 18:12:42.648165;Erro;Erro;
172.23.72.224;2023-11-21 18:12:48.799905;Erro;Erro;
172.23.72.224;2023-11-21 18:13:17.460170;Erro;Erro;
172.23.72.224;2023-11-21 18:13:23.611942;Erro;Erro;
172.23.72.224;2023-11-21 18:13:52.283927;Erro;Erro;
172.23.72.224;2023-11-21 18:13:58.427928;Erro;Erro;
172.23.72.224;2023-11-21 18:14:27.111933;Erro;Erro;
172.23.72.224;2023-11-21 18:14:33.275934;Erro;Erro;
172.23.72.224;2023-11-21 18:15:01.923898;Erro;Erro;
172.23.72.224;2023-11-21 18:15:08.071917;Erro;Erro;
172.23.72.224;2023-11-21 18:15:36.755998;Erro;Erro;
172.23.72.224;2023-11-21 18:15:42.888009;Erro;Erro;
172.23.72.224;2023-11-21 18:16:13.588170;Erro;Erro;
172.23.72.224;2023-11-21 18:16:17.699911;Erro;Erro;
172.23.72.224;2023-11-21 18:16:48.408160;Erro;Erro;
172.23.72.224;2023-11-21 18:16:52.515905;Erro;Erro;
172.23.72.224;2023-11-21 18:17:23.216233;Erro;Erro;
172.23.72.224;2023-11-21 18:17:27.339911;Erro;Erro;
172.23.72.224;2023-11-21 18:17:58.036168;Erro;Erro;
172.23.72.224;2023-11-21 18:18:04.180170;Erro;Erro;
172.23.72.224;2023-11-21 18:18:32.848239;Erro;Erro;
172.23.72.224;2023-11-21 18:18:38.996158;Erro;Erro;
172.23.72.224;2023-11-21 18:19:07.668172;Erro;Erro;
172.23.72.224;2023-11-21 18:19:13.823907;Erro;Erro;
172.23.72.224;2023-11-21 18:19:42.499886;Erro;Erro;
172.23.72.224;2023-11-21 18:19:48.643894;Erro;Erro;
172.23.72.224;2023-11-21 18:20:17.307938;Erro;Erro;
172.23.72.224;2023-11-21 18:20:23.463905;Erro;Erro;
172.23.72.224;2023-11-21 18:20:52.120164;Erro;Erro;
172.23.72.224;2023-11-21 18:20:58.267931;Erro;Erro;
172.23.72.224;2023-11-21 18:21:26.932164;Erro;Erro;
172.23.72.224;2023-11-21 18:21:33.087902;Erro;Erro;
172.23.72.224;2023-11-21 18:22:01.767899;Erro;Erro;
172.23.72.224;2023-11-21 18:22:07.896161;Erro;Erro;
172.23.72.224;2023-11-21 18:22:36.568166;Erro;Erro;
172.23.72.224;2023-11-21 18:22:42.708169;Erro;Erro;
172.23.72.224;2023-11-21 18:23:11.384169;Erro;Erro;
172.23.72.224;2023-11-21 18:23:17.524174;Erro;Erro;
172.23.72.224;2023-11-21 18:23:46.223938;Erro;Erro;
172.23.72.224;2023-11-21 18:23:52.344163;Erro;Erro;
172.23.72.224;2023-11-21 18:24:21.008217;Erro;Erro;
172.23.72.224;2023-11-21 18:24:27.191929;Erro;Erro;
172.23.72.224;2023-11-21 18:24:57.891936;Erro;Erro;
172.23.72.224;2023-11-21 18:25:01.995909;Erro;Erro;
172.23.72.224;2023-11-21 18:25:32.707903;Erro;Erro;
172.23.72.224;2023-11-21 18:25:36.815938;Erro;Erro;
172.23.72.224;2023-11-21 18:26:07.515940;Erro;Erro;
172.23.72.224;2023-11-21 18:26:11.627902;Erro;Erro;
172.23.72.224;2023-11-21 18:26:40.287899;Erro;Erro;
172.23.72.224;2023-11-21 18:26:46.439911;Erro;Erro;
172.23.72.224;2023-11-21 18:27:17.140215;Erro;Erro;
172.23.72.224;2023-11-21 18:27:21.263909;Erro;Erro;
172.23.72.224;2023-11-21 18:27:51.952227;Erro;Erro;
172.23.72.224;2023-11-21 18:27:56.063901;Erro;Erro;
172.23.72.224;2023-11-21 18:28:26.768208;Erro;Erro;
172.23.72.224;2023-11-21 18:28:30.923968;Erro;Erro;
172.23.72.224;2023-11-21 18:28:50.873773;0.000000000;0.000000000
172.23.72.224;2023-11-21 18:28:53.875474;0.000000000;0.000000000
172.23.72.224;2023-11-21 18:29:01.595940;Erro;Erro;
172.23.72.224;2023-11-21 18:29:07.732177;Erro;Erro;
172.23.72.224;2023-11-21 18:29:16.036723;0.000000000;0.000000000
172.23.72.224;2023-11-21 18:29:17.868873;0.000000000;0.000000000
172.23.72.224;2023-11-21 18:29:17.880629;0.000000000;0.000000000
172.23.72.224;2023-11-21 18:29:36.400233;Erro;Erro;
172.23.72.224;2023-11-21 18:29:42.548166;Erro;Erro;
172.23.72.224;2023-11-21 18:29:45.772677;-20.471029141;-43.920915407
172.23.72.224;2023-11-21 18:29:51.124360;-20.471028948;-43.920915337
172.23.72.224;2023-11-21 18:30:11.227936;Erro;Erro;
172.23.72.224;2023-11-21 18:30:20.471157;-20.471027246;-43.920918094
172.23.72.224;2023-11-21 18:30:26.339320;-20.471027267;-43.920918329
172.23.72.224;2023-11-21 18:30:56.064691;-20.471026935;-43.920917956
172.23.72.224;2023-11-21 18:31:01.543366;-20.471026880;-43.920917734
172.23.72.224;2023-11-21 18:31:31.199286;-20.471808590;-43.920901505
172.23.72.224;2023-11-21 18:31:36.783038;-20.472074474;-43.920986468
172.23.72.224;2023-11-21 18:32:05.860653;-20.473250198;-43.919403817
172.23.72.224;2023-11-21 18:32:11.552744;-20.473310432;-43.918942084
172.23.72.224;2023-11-21 18:32:41.297967;-20.474457150;-43.917617148
172.23.72.224;2023-11-21 18:32:47.001240;-20.474568623;-43.918073476
172.23.72.224;2023-11-21 18:33:16.445721;-20.474883743;-43.920736185
172.23.72.224;2023-11-21 18:33:21.735301;-20.475170305;-43.921301683
172.23.72.224;2023-11-21 18:33:51.111554;-20.473419749;-43.923502733
172.23.72.224;2023-11-21 18:33:56.976687;-20.472938430;-43.923674378
172.23.72.224;2023-11-21 18:34:26.289727;-20.470641158;-43.923610924
172.23.72.224;2023-11-21 18:34:31.907529;-20.470243829;-43.923571460
172.23.72.224;2023-11-21 18:35:01.331177;-20.468360435;-43.923507422
172.23.72.224;2023-11-21 18:35:07.115144;-20.467999948;-43.923508823
172.23.72.224;2023-11-21 18:35:36.265473;-20.466436839;-43.924055270
172.23.72.224;2023-11-21 18:35:42.390320;-20.466390149;-43.924560639
172.23.72.224;2023-11-21 18:36:11.557223;-20.465369159;-43.926116354
172.23.72.224;2023-11-21 18:36:17.488072;-20.464934766;-43.926093396
172.23.72.224;2023-11-21 18:36:47.150349;-20.462660398;-43.925415834
172.23.72.224;2023-11-21 18:36:52.566264;-20.462230030;-43.925208825
172.23.72.224;2023-11-21 18:37:21.865340;-20.459678776;-43.924698882
172.23.72.224;2023-11-21 18:37:27.734964;-20.459068449;-43.924575636
172.23.72.224;2023-11-21 18:37:56.732314;-20.456947461;-43.922984410
172.23.72.224;2023-11-21 18:38:02.600733;-20.456713602;-43.922782757
172.23.72.224;2023-11-21 18:38:32.187349;-20.454040590;-43.922869938
172.23.72.224;2023-11-21 18:38:37.753100;-20.453575107;-43.923202088
172.23.72.224;2023-11-21 18:39:07.088492;-20.453343411;-43.925826782
172.23.72.224;2023-11-21 18:39:13.308142;-20.453319814;-43.926354042
172.23.72.224;2023-11-21 18:39:42.514017;-20.455454310;-43.926751647
172.23.72.224;2023-11-21 18:39:47.797154;-20.455423819;-43.927020124
172.23.72.224;2023-11-21 18:40:17.720752;-20.454555121;-43.929339988
172.23.72.224;2023-11-21 18:40:23.693986;-20.454396674;-43.929956697
172.23.72.224;2023-11-21 18:40:52.663980;-20.453777023;-43.931463025
172.23.72.224;2023-11-21 18:40:58.705895;-20.454175989;-43.931410843
172.23.72.224;2023-11-21 18:41:27.614802;-20.455254931;-43.931848676
172.23.72.224;2023-11-21 18:41:33.280520;-20.455254921;-43.931848414
172.23.72.224;2023-11-21 18:42:02.893913;-20.455255849;-43.931847924
172.23.72.224;2023-11-21 18:42:08.719739;-20.455256095;-43.931848129
172.23.72.224;2023-11-21 18:42:37.756541;-20.455036124;-43.932061181
172.23.72.224;2023-11-21 18:42:44.190369;-20.455036702;-43.932061213
172.23.72.224;2023-11-21 18:43:13.283159;-20.455060374;-43.932060441
172.23.72.224;2023-11-21 18:43:19.288993;-20.455086699;-43.932048829
172.23.72.224;2023-11-21 18:43:48.399930;-20.455245864;-43.932037903
172.23.72.224;2023-11-21 18:43:54.328733;-20.455247086;-43.932037371
172.23.72.224;2023-11-21 18:44:23.586753;-20.455245423;-43.932035522
172.23.72.224;2023-11-21 18:44:29.895759;-20.455245550;-43.932035354
172.23.72.224;2023-11-21 18:44:58.987048;-20.455245580;-43.932033621
172.23.72.224;2023-11-21 18:45:04.518020;-20.455245692;-43.932033513
172.23.72.224;2023-11-21 18:45:33.991218;-20.455246257;-43.932033404
172.23.72.224;2023-11-21 18:45:40.100562;-20.455246275;-43.932033422
172.23.72.224;2023-11-21 18:46:09.095684;-20.454794869;-43.931991369
172.23.72.224;2023-11-21 18:46:15.083460;-20.454469174;-43.931867198
172.23.72.224;2023-11-21 18:46:44.574655;-20.453972822;-43.930724763
172.23.72.224;2023-11-21 18:46:50.085796;-20.454105661;-43.930605872
172.23.72.224;2023-11-21 18:47:19.721119;-20.454517166;-43.929629412
172.23.72.224;2023-11-21 18:47:25.556740;-20.454586526;-43.929384915
172.23.72.224;2023-11-21 18:47:54.884885;-20.454682806;-43.928097981
172.23.72.224;2023-11-21 18:48:00.484758;-20.454687171;-43.927855199
172.23.72.224;2023-11-21 18:48:29.867005;-20.455555894;-43.926608586
172.23.72.224;2023-11-21 18:48:35.758550;-20.455203185;-43.926545887
172.23.72.224;2023-11-21 18:49:04.962696;-20.453557153;-43.926443144
172.23.72.224;2023-11-21 18:49:10.520221;-20.453408757;-43.926160166
172.23.72.224;2023-11-21 18:49:40.490270;-20.453259782;-43.923953530
172.23.72.224;2023-11-21 18:49:45.718881;-20.453372555;-43.923585730
172.23.72.224;2023-11-21 18:50:15.219943;-20.455077657;-43.922624076
172.23.72.224;2023-11-21 18:50:20.748524;-20.455459750;-43.922624060
172.23.72.224;2023-11-21 18:50:50.148591;-20.457231968;-43.923455779
172.23.72.224;2023-11-21 18:50:56.456545;-20.457563304;-43.923739260
172.23.72.224;2023-11-21 18:51:25.720697;-20.459331559;-43.924701167
172.23.72.224;2023-11-21 18:51:31.501138;-20.459706559;-43.924740077
172.23.72.224;2023-11-21 18:52:00.515410;-20.461600835;-43.925067606
172.23.72.224;2023-11-21 18:52:06.607615;-20.461999072;-43.925220316
172.23.72.224;2023-11-21 18:52:35.893183;-20.463900605;-43.925916379
172.23.72.224;2023-11-21 18:52:41.574877;-20.464232033;-43.926040256
172.23.72.224;2023-11-21 18:53:10.908703;-20.465880011;-43.926155529
172.23.72.224;2023-11-21 18:53:16.632892;-20.466169478;-43.926039311
172.23.72.224;2023-11-21 18:53:46.484724;-20.466480713;-43.924390231
172.23.72.224;2023-11-21 18:53:52.000774;-20.466528393;-43.924156879
172.23.72.224;2023-11-21 18:54:21.208700;-20.467474255;-43.923553574
172.23.72.224;2023-11-21 18:54:26.993007;-20.467716861;-43.923566216
172.23.72.224;2023-11-21 18:54:56.525038;-20.468955687;-43.923618583
172.23.72.224;2023-11-21 18:55:01.965198;-20.469180261;-43.923606215
172.23.72.224;2023-11-21 18:55:31.453749;-20.470414457;-43.923670595
172.23.72.224;2023-11-21 18:55:37.264179;-20.470654792;-43.923693379
172.23.72.224;2023-11-21 18:56:06.752841;-20.471878172;-43.923840637
172.23.72.224;2023-11-21 18:56:12.352719;-20.472114199;-43.923887756
172.23.72.224;2023-11-21 18:56:41.887870;-20.473371670;-43.923648302
172.23.72.224;2023-11-21 18:56:47.579857;-20.473666376;-43.923503909
172.23.72.224;2023-11-21 18:57:17.149487;-20.475095545;-43.922335233
172.23.72.224;2023-11-21 18:57:22.736720;-20.475276467;-43.921991073
172.23.72.224;2023-11-21 18:57:51.956327;-20.475028330;-43.920077078
172.23.72.224;2023-11-21 18:57:57.537835;-20.475305233;-43.919887219
172.23.72.224;2023-11-21 18:58:27.466233;-20.475885973;-43.919686659
172.23.72.224;2023-11-21 18:58:32.960683;-20.476104566;-43.919594989
172.23.72.224;2023-11-21 18:59:02.480720;-20.476546709;-43.919830899
172.23.72.224;2023-11-21 18:59:08.086467;-20.476582855;-43.919819145
172.23.72.224;2023-11-21 18:59:37.897628;-20.476753946;-43.919802201
172.23.72.224;2023-11-21 18:59:43.487136;-20.476755273;-43.919801589
172.23.72.224;2023-11-21 19:00:12.897496;-20.476760296;-43.919801417
172.23.72.224;2023-11-21 19:00:19.022053;-20.476760896;-43.919801461
172.23.72.224;2023-11-21 19:00:48.094410;-20.476761720;-43.919801546
172.23.72.224;2023-11-21 19:00:54.065797;-20.476761929;-43.919801544
172.23.72.224;2023-11-21 19:01:23.404725;-20.476762242;-43.919801732
172.23.72.224;2023-11-21 19:01:29.468702;-20.476762426;-43.919801521
172.23.72.224;2023-11-21 19:01:58.370897;-20.476763657;-43.919799919
172.23.72.224;2023-11-21 19:02:04.280532;-20.476763860;-43.919799662
172.23.72.224;2023-11-21 19:02:33.619456;-20.476764373;-43.919798681
172.23.72.224;2023-11-21 19:02:39.339862;-20.476764350;-43.919798554
172.23.72.224;2023-11-21 19:03:08.676749;-20.476763570;-43.919798547
172.23.72.224;2023-11-21 19:03:14.150475;-20.476763381;-43.919798624
172.23.72.224;2023-11-21 19:03:43.771064;-20.476762372;-43.919798996
172.23.72.224;2023-11-21 19:03:49.280795;-20.476762182;-43.919799069
172.23.72.224;2023-11-21 19:04:18.866784;-20.476762299;-43.919798932
172.23.72.224;2023-11-21 19:04:24.746447;-20.476767353;-43.919795617
172.23.72.224;2023-11-21 19:04:53.919059;-20.476772225;-43.919786988
172.23.72.224;2023-11-21 19:04:59.688656;-20.476695547;-43.919786647
172.23.72.224;2023-11-21 19:05:29.360056;-20.475127269;-43.919800838
172.23.72.224;2023-11-21 19:05:35.022723;-20.474839467;-43.920021108
172.23.72.224;2023-11-21 19:06:04.598240;-20.475049480;-43.922238367
172.23.72.224;2023-11-21 19:06:09.956718;-20.474911849;-43.922655904
172.23.72.224;2023-11-21 19:06:39.341658;-20.476988721;-43.923612496
172.23.72.224;2023-11-21 19:06:45.315866;-20.477356183;-43.923531755
172.23.72.224;2023-11-21 19:07:14.590575;-20.476406769;-43.923010707
172.23.72.224;2023-11-21 19:07:20.134934;-20.476224286;-43.922957721
172.23.72.224;2023-11-21 19:07:49.716682;-20.476087129;-43.922653231
172.23.72.224;2023-11-21 19:07:55.476222;-20.476030545;-43.922703153
172.23.72.224;2023-11-21 19:10:34.008167;Erro;Erro;
172.23.72.224;2023-11-21 19:10:40.159890;Erro;Erro;
172.23.72.224;2023-11-21 19:11:10.864241;Erro;Erro;
172.23.72.224;2023-11-21 19:11:17.008275;Erro;Erro;
172.23.72.224;2023-11-21 19:11:45.680208;Erro;Erro;
172.23.72.224;2023-11-21 19:11:51.847836;Erro;Erro;
172.23.72.224;2023-11-21 19:12:20.504182;Erro;Erro;
172.23.72.224;2023-11-21 19:12:26.648159;Erro;Erro;
172.23.72.224;2023-11-21 19:12:55.312212;Erro;Erro;
172.23.72.224;2023-11-21 19:12:59.448511;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:13:01.467943;Erro;Erro;
172.23.72.224;2023-11-21 19:13:02.467870;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:13:05.605852;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:13:05.608693;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:13:08.136552;-20.475957246;-43.922714907
172.23.72.224;2023-11-21 19:13:11.740388;-20.475948857;-43.922715316
172.23.72.224;2023-11-21 19:13:30.132208;Erro;Erro;
172.23.72.224;2023-11-21 19:13:36.287921;Erro;Erro;
172.23.72.224;2023-11-21 19:13:40.927643;-20.475884878;-43.922727708
172.23.72.224;2023-11-21 19:13:46.864690;-20.475885004;-43.922728129
172.23.72.224;2023-11-21 19:14:47.718536;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:14:51.518636;-20.475933509;-43.922699038
172.23.72.224;2023-11-21 19:14:54.113299;-20.475933026;-43.922698417
172.23.72.224;2023-11-21 19:14:57.156703;-20.475933816;-43.922698539
172.23.72.224;2023-11-21 19:17:35.899965;Erro;Erro;
172.23.72.224;2023-11-21 19:17:42.051957;Erro;Erro;
172.23.72.224;2023-11-21 19:18:12.756219;Erro;Erro;
172.23.72.224;2023-11-21 19:18:16.867896;Erro;Erro;
172.23.72.224;2023-11-21 19:18:47.568204;Erro;Erro;
172.23.72.224;2023-11-21 19:18:53.716167;Erro;Erro;
172.23.72.224;2023-11-21 19:19:22.384230;Erro;Erro;
172.23.72.224;2023-11-21 19:19:28.536151;Erro;Erro;
172.23.72.224;2023-11-21 19:19:57.200221;Erro;Erro;
172.23.72.224;2023-11-21 19:20:03.355925;Erro;Erro;
172.23.72.224;2023-11-21 19:20:32.020211;Erro;Erro;
172.23.72.224;2023-11-21 19:20:38.168154;Erro;Erro;
172.23.72.224;2023-11-21 19:20:39.452688;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:20:42.279123;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:20:43.312704;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:20:45.340559;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:20:49.080695;0.000000000;0.000000000
172.23.72.224;2023-11-21 19:21:08.888166;Erro;Erro;
172.23.72.224;2023-11-21 19:21:12.976271;Erro;Erro;
172.23.72.224;2023-11-21 19:21:18.592088;-20.475891013;-43.922729793
172.23.72.224;2023-11-21 19:21:24.171756;-20.475890190;-43.922730999
172.23.72.224;2023-11-21 19:21:43.707980;Erro;Erro;
172.23.72.224;2023-11-21 19:21:53.640824;-20.475887907;-43.922729948
172.23.72.224;2023-11-21 19:21:59.186039;-20.475887502;-43.922729729
172.23.72.224;2023-11-21 19:22:28.719724;-20.475886700;-43.922729315
172.23.72.224;2023-11-21 19:22:34.503242;-20.475886678;-43.922729328
172.23.72.224;2023-11-21 19:25:14.644166;Erro;Erro;
172.23.72.224;2023-11-21 19:25:20.788284;Erro;Erro;
172.23.72.224;2023-11-21 19:25:49.467934;Erro;Erro;
172.23.72.224;2023-11-21 19:25:55.615894;Erro;Erro;
172.23.72.224;2023-11-21 19:26:24.287897;Erro;Erro;
172.23.72.224;2023-11-21 19:26:30.431911;Erro;Erro;
172.23.72.224;2023-11-21 19:26:59.089269;Erro;Erro;
172.23.72.224;2023-11-21 19:27:05.232242;Erro;Erro;
172.23.72.224;2023-11-21 19:27:33.927944;Erro;Erro;
172.23.72.224;2023-11-21 19:27:40.067919;Erro;Erro;
172.23.72.224;2023-11-21 19:28:08.731977;Erro;Erro;
172.23.72.224;2023-11-21 19:28:14.872211;Erro;Erro;
172.23.72.224;2023-11-21 19:28:45.599911;Erro;Erro;
172.23.72.224;2023-11-21 19:28:51.729331;Erro;Erro;
172.23.72.224;2023-11-21 19:29:20.404185;Erro;Erro;
172.23.72.224;2023-11-21 19:29:26.555935;Erro;Erro;
172.23.72.224;2023-11-21 19:29:55.239955;Erro;Erro;
172.23.72.224;2023-11-21 19:30:01.360242;Erro;Erro;
172.23.72.224;2023-11-21 19:30:30.055923;Erro;Erro;
172.23.72.224;2023-11-21 19:30:36.191910;Erro;Erro;
172.23.72.224;2023-11-21 19:31:04.848239;Erro;Erro;
172.23.72.224;2023-11-21 19:31:11.000159;Erro;Erro;
172.23.72.224;2023-11-21 19:31:41.727894;Erro;Erro;
172.23.72.224;2023-11-21 19:31:45.819994;Erro;Erro;
