172.23.72.154;2022-12-15 10:21:40.618259;-20.471857774;-43.924756447
172.23.72.154;2023-11-22 03:42:25.047090;-20.462231409;-43.932315762
172.23.72.154;2023-11-22 03:42:30.872744;-20.461875806;-43.932255562
172.23.72.154;2023-11-22 03:43:00.243012;-20.459681340;-43.933074454
172.23.72.154;2023-11-22 03:43:06.335195;-20.459231433;-43.933238241
172.23.72.154;2023-11-22 03:43:35.571173;-20.457151195;-43.934364184
172.23.72.154;2023-11-22 03:43:41.697257;-20.456770222;-43.934693729
172.23.72.154;2023-11-22 03:44:11.047658;-20.454676074;-43.935164324
172.23.72.154;2023-11-22 03:44:16.799136;-20.454273934;-43.935164562
172.23.72.154;2023-11-22 03:44:45.643051;-20.452616911;-43.934903328
172.23.72.154;2023-11-22 03:44:51.619028;-20.452214873;-43.934845857
172.23.72.154;2023-11-22 03:45:20.993172;-20.451680104;-43.935275798
172.23.72.154;2023-11-22 03:45:26.901117;-20.451680319;-43.935275518
172.23.72.154;2023-11-22 03:45:56.070677;-20.451681811;-43.935275575
172.23.72.154;2023-11-22 03:46:02.191039;-20.451681804;-43.935275329
172.23.72.154;2023-11-22 03:46:31.389732;-20.451682101;-43.935274667
172.23.72.154;2023-11-22 03:46:37.327575;-20.451682041;-43.935274578
172.23.72.154;2023-11-22 03:47:06.472028;-20.451681534;-43.935274224
172.23.72.154;2023-11-22 03:47:12.516051;-20.451681422;-43.935274155
172.23.72.154;2023-11-22 03:47:42.104227;-20.451591378;-43.935541825
172.23.72.154;2023-11-22 03:47:47.238251;-20.451591330;-43.935541849
172.23.72.154;2023-11-22 03:48:17.088576;-20.451591786;-43.935542047
172.23.72.154;2023-11-22 03:48:22.950327;-20.451591899;-43.935542033
172.23.72.154;2023-11-22 03:48:52.004077;-20.451592886;-43.935542650
172.23.72.154;2023-11-22 03:48:58.161683;-20.451593171;-43.935542893
172.23.72.154;2023-11-22 03:49:27.917309;-20.451594019;-43.935543565
172.23.72.154;2023-11-22 03:49:33.389905;-20.451593960;-43.935543512
172.23.72.154;2023-11-22 03:50:02.539044;-20.451592709;-43.935543195
172.23.72.154;2023-11-22 03:50:08.697152;-20.451592409;-43.935543147
172.23.72.154;2023-11-22 03:50:37.576068;-20.451289042;-43.935484620
172.23.72.154;2023-11-22 03:50:43.424303;-20.451376540;-43.935550732
172.23.72.154;2023-11-22 03:51:14.771792;-20.451371638;-43.935672210
172.23.72.154;2023-11-22 03:51:18.927019;-20.451371330;-43.935672303
172.23.72.154;2023-11-22 03:51:47.837473;-20.451369011;-43.935672503
172.23.72.154;2023-11-22 03:51:53.499667;-20.451368850;-43.935673225
172.23.72.154;2023-11-22 03:52:23.253841;-20.451368607;-43.935674749
172.23.72.154;2023-11-22 03:52:28.576419;-20.451368759;-43.935674807
172.23.72.154;2023-11-22 03:52:57.499137;-20.451369025;-43.935674581
172.23.72.154;2023-11-22 03:53:04.457740;-20.451369041;-43.935674639
172.23.72.154;2023-11-22 03:53:33.464858;-20.451369185;-43.935675226
172.23.72.154;2023-11-22 03:53:38.796197;-20.451369211;-43.935675298
172.23.72.154;2023-11-22 03:54:08.977235;-20.451375762;-43.935605178
172.23.72.154;2023-11-22 03:54:14.896593;-20.451368070;-43.935500954
172.23.72.154;2023-11-22 03:54:43.658541;-20.452622355;-43.934863733
172.23.72.154;2023-11-22 03:54:48.596828;-20.452935574;-43.934950524
172.23.72.154;2023-11-22 03:55:18.739140;-20.454994347;-43.935210835
172.23.72.154;2023-11-22 03:55:24.512442;-20.455364388;-43.935190919
172.23.72.154;2023-11-22 03:55:53.856614;-20.457039564;-43.934645847
172.23.72.154;2023-11-22 03:56:00.095981;-20.457350778;-43.934352107
172.23.72.154;2023-11-22 03:56:29.244504;-20.459106259;-43.933398549
172.23.72.154;2023-11-22 03:56:34.805582;-20.459453366;-43.933220383
172.23.72.154;2023-11-22 03:57:04.738832;-20.461203695;-43.932553084
172.23.72.154;2023-11-22 03:57:10.421418;-20.461411377;-43.932471389
172.23.72.154;2023-11-22 03:57:39.269307;-20.463057374;-43.932643938
172.23.72.154;2023-11-22 03:57:45.475108;-20.463367786;-43.932806911
172.23.72.154;2023-11-22 03:58:14.836917;-20.464835750;-43.932776795
172.23.72.154;2023-11-22 03:58:19.899269;-20.465089696;-43.932735315
172.23.72.154;2023-11-22 03:58:50.048875;-20.466603978;-43.932440264
172.23.72.154;2023-11-22 03:58:55.628256;-20.466910524;-43.932471833
172.23.72.154;2023-11-22 03:59:25.056219;-20.468443391;-43.932497584
172.23.72.154;2023-11-22 03:59:30.638701;-20.468735989;-43.932492121
172.23.72.154;2023-11-22 04:00:00.218491;-20.470276597;-43.932422439
172.23.72.154;2023-11-22 04:00:06.432718;-20.470580419;-43.932535145
172.23.72.154;2023-11-22 04:00:35.244704;-20.471731715;-43.933499861
172.23.72.154;2023-11-22 04:00:41.474690;-20.471869487;-43.933809214
172.23.72.154;2023-11-22 04:01:10.657363;-20.472518459;-43.935221635
172.23.72.154;2023-11-22 04:01:16.256657;-20.472664008;-43.935479111
172.23.72.154;2023-11-22 04:01:45.736087;-20.473620021;-43.936715539
172.23.72.154;2023-11-22 04:01:51.718889;-20.473837192;-43.936919923
172.23.72.154;2023-11-22 04:02:21.344709;-20.474992403;-43.938002706
172.23.72.154;2023-11-22 04:02:27.103249;-20.475221241;-43.938207018
172.23.72.154;2023-11-22 04:02:56.200486;-20.476339459;-43.939280091
172.23.72.154;2023-11-22 04:03:02.442447;-20.476308829;-43.939566631
172.23.72.154;2023-11-22 04:03:31.440120;-20.474880854;-43.939521760
172.23.72.154;2023-11-22 04:03:37.884709;-20.474545915;-43.939466898
172.23.72.154;2023-11-22 04:04:06.808060;-20.472649447;-43.939385820
172.23.72.154;2023-11-22 04:04:12.763728;-20.472389216;-43.939370848
172.23.72.154;2023-11-22 04:04:42.218593;-20.471741396;-43.939813512
172.23.72.154;2023-11-22 04:04:47.879053;-20.471668558;-43.939901524
172.23.72.154;2023-11-22 04:05:17.132724;-20.471486388;-43.940125979
172.23.72.154;2023-11-22 04:05:22.636771;-20.471460173;-43.940163414
172.23.72.154;2023-11-22 04:05:52.296707;-20.471027332;-43.941387102
172.23.72.154;2023-11-22 04:05:58.315984;-20.470936584;-43.941609868
172.23.72.154;2023-11-22 04:06:27.438235;-20.470798819;-43.941818606
172.23.72.154;2023-11-22 04:06:33.479523;-20.470854887;-43.941846798
172.23.72.154;2023-11-22 04:07:02.191261;-20.470881989;-43.941861752
172.23.72.154;2023-11-22 04:07:08.712073;-20.470882028;-43.941862741
172.23.72.154;2023-11-22 04:07:37.656649;-20.470819525;-43.941811984
172.23.72.154;2023-11-22 04:07:43.907631;-20.470819231;-43.941811744
172.23.72.154;2023-11-22 04:08:13.036674;-20.470819138;-43.941811670
172.23.72.154;2023-11-22 04:08:19.015137;-20.470794458;-43.941776131
172.23.72.154;2023-11-22 04:08:48.726276;-20.471402269;-43.940705296
172.23.72.154;2023-11-22 04:08:54.526213;-20.471470587;-43.940451395
172.23.72.154;2023-11-22 04:09:23.528847;-20.472165709;-43.939500738
172.23.72.154;2023-11-22 04:09:29.615171;-20.472593958;-43.939459871
172.23.72.154;2023-11-22 04:09:58.884714;-20.474740428;-43.939701996
172.23.72.154;2023-11-22 04:10:04.726999;-20.475054009;-43.939729748
172.23.72.154;2023-11-22 04:10:34.678900;-20.476500545;-43.939913561
172.23.72.154;2023-11-22 04:10:39.906575;-20.476704417;-43.939900778
172.23.72.154;2023-11-22 04:11:09.204544;-20.478005292;-43.939251325
172.23.72.154;2023-11-22 04:11:15.348747;-20.478248136;-43.939000762
172.23.72.154;2023-11-22 04:11:44.115503;-20.478756660;-43.937388256
172.23.72.154;2023-11-22 04:11:50.260714;-20.478767276;-43.937000460
172.23.72.154;2023-11-22 04:12:20.213535;-20.479122096;-43.935464427
172.23.72.154;2023-11-22 04:12:25.489145;-20.479253735;-43.935268417
172.23.72.154;2023-11-22 04:15:05.752156;Erro;Erro;
172.23.72.154;2023-11-22 04:15:09.855908;Erro;Erro;
172.23.72.154;2023-11-22 04:15:40.583903;Erro;Erro;
172.23.72.154;2023-11-22 04:15:46.708173;Erro;Erro;
172.23.72.154;2023-11-22 04:16:15.391918;Erro;Erro;
172.23.72.154;2023-11-22 04:16:21.535906;Erro;Erro;
172.23.72.154;2023-11-22 04:16:50.192191;Erro;Erro;
172.23.72.154;2023-11-22 04:16:56.344185;Erro;Erro;
172.23.72.154;2023-11-22 04:17:25.019940;Erro;Erro;
172.23.72.154;2023-11-22 04:17:31.152308;Erro;Erro;
172.23.72.154;2023-11-22 04:18:01.880157;Erro;Erro;
172.23.72.154;2023-11-22 04:18:05.995938;Erro;Erro;
172.23.72.154;2023-11-22 04:18:36.696161;Erro;Erro;
172.23.72.154;2023-11-22 04:18:40.823920;Erro;Erro;
172.23.72.154;2023-11-22 04:19:11.508170;Erro;Erro;
172.23.72.154;2023-11-22 04:19:15.615899;Erro;Erro;
172.23.72.154;2023-11-22 04:19:46.320223;Erro;Erro;
172.23.72.154;2023-11-22 04:19:52.472203;Erro;Erro;
172.23.72.154;2023-11-22 04:20:21.136237;Erro;Erro;
172.23.72.154;2023-11-22 04:20:27.295903;Erro;Erro;
172.23.72.154;2023-11-22 04:20:55.960199;Erro;Erro;
172.23.72.154;2023-11-22 04:21:02.111923;Erro;Erro;
172.23.72.154;2023-11-22 04:21:30.768199;Erro;Erro;
172.23.72.154;2023-11-22 04:21:36.927897;Erro;Erro;
172.23.72.154;2023-11-22 04:22:07.632220;Erro;Erro;
172.23.72.154;2023-11-22 04:22:11.739941;Erro;Erro;
172.23.72.154;2023-11-22 04:22:42.452169;Erro;Erro;
172.23.72.154;2023-11-22 04:22:48.592311;Erro;Erro;
172.23.72.154;2023-11-22 04:23:17.264252;Erro;Erro;
172.23.72.154;2023-11-22 04:23:23.416160;Erro;Erro;
172.23.72.154;2023-11-22 04:23:52.080241;Erro;Erro;
172.23.72.154;2023-11-22 04:23:58.244003;Erro;Erro;
172.23.72.154;2023-11-22 04:24:26.911953;Erro;Erro;
172.23.72.154;2023-11-22 04:24:33.044200;Erro;Erro;
172.23.72.154;2023-11-22 04:25:03.760224;Erro;Erro;
172.23.72.154;2023-11-22 04:25:07.883940;Erro;Erro;
172.23.72.154;2023-11-22 04:25:38.576217;Erro;Erro;
172.23.72.154;2023-11-22 04:25:44.728166;Erro;Erro;
172.23.72.154;2023-11-22 04:26:13.415911;Erro;Erro;
172.23.72.154;2023-11-22 04:26:19.551894;Erro;Erro;
172.23.72.154;2023-11-22 04:26:48.212212;Erro;Erro;
172.23.72.154;2023-11-22 04:26:54.352255;Erro;Erro;
172.23.72.154;2023-11-22 04:27:23.028318;Erro;Erro;
172.23.72.154;2023-11-22 04:27:29.183904;Erro;Erro;
172.23.72.154;2023-11-22 04:27:57.848078;Erro;Erro;
172.23.72.154;2023-11-22 04:28:03.999893;Erro;Erro;
172.23.72.154;2023-11-22 04:28:32.656203;Erro;Erro;
172.23.72.154;2023-11-22 04:28:38.812006;Erro;Erro;
172.23.72.154;2023-11-22 04:29:09.520288;Erro;Erro;
172.23.72.154;2023-11-22 04:29:13.655935;Erro;Erro;
172.23.72.154;2023-11-22 04:29:42.960198;0.000000000;0.000000000
172.23.72.154;2023-11-22 04:29:44.340163;Erro;Erro;
172.23.72.154;2023-11-22 04:29:48.446777;0.000000000;0.000000000
172.23.72.154;2023-11-22 04:29:50.241263;-20.479072252;-43.934964146
172.23.72.154;2023-11-22 04:29:50.491909;Erro;Erro;
172.23.72.154;2023-11-22 04:29:54.408862;-20.479076901;-43.934976767
172.23.72.154;2023-11-22 04:29:54.630021;-20.479076841;-43.934976830
172.23.72.154;2023-11-22 04:29:59.859232;-20.479077202;-43.934978031
172.23.72.154;2023-11-22 04:30:19.152211;Erro;Erro;
172.23.72.154;2023-11-22 04:30:25.296327;Erro;Erro;
172.23.72.154;2023-11-22 04:30:29.248382;-20.478984846;-43.934965792
172.23.72.154;2023-11-22 04:30:35.324015;-20.478876443;-43.935066387
172.23.72.154;2023-11-22 04:31:04.651327;-20.478915320;-43.935944022
172.23.72.154;2023-11-22 04:31:10.010029;-20.478908855;-43.936102369
172.23.72.154;2023-11-22 04:31:39.642620;-20.478674949;-43.937695760
172.23.72.154;2023-11-22 04:31:45.824467;-20.478606474;-43.938091220
172.23.72.154;2023-11-22 04:32:14.928473;-20.477426905;-43.939524652
172.23.72.154;2023-11-22 04:32:20.746581;-20.477120361;-43.939637815
172.23.72.154;2023-11-22 04:32:50.054955;-20.475835458;-43.938768547
172.23.72.154;2023-11-22 04:32:55.864713;-20.475530738;-43.938560481
172.23.72.154;2023-11-22 04:33:25.675154;-20.474135955;-43.937094409
172.23.72.154;2023-11-22 04:33:31.166149;-20.473911494;-43.936839735
172.23.72.154;2023-11-22 04:34:00.634266;-20.472633377;-43.935290717
172.23.72.154;2023-11-22 04:34:06.469076;-20.472438903;-43.934882578
172.23.72.154;2023-11-22 04:34:35.911716;-20.471153164;-43.932804549
172.23.72.154;2023-11-22 04:34:41.507432;-20.470767777;-43.932533711
172.23.72.154;2023-11-22 04:35:11.129626;-20.468473869;-43.932411537
172.23.72.154;2023-11-22 04:35:16.678034;-20.468065394;-43.932431295
172.23.72.154;2023-11-22 04:35:46.384737;-20.466140591;-43.932194180
172.23.72.154;2023-11-22 04:35:52.244175;-20.465754579;-43.932088101
172.23.72.154;2023-11-22 04:36:21.261496;-20.464167906;-43.930963266
172.23.72.154;2023-11-22 04:36:27.177079;-20.463754797;-43.930916274
172.23.72.154;2023-11-22 04:36:56.503006;-20.461540488;-43.930538977
172.23.72.154;2023-11-22 04:37:02.528061;-20.461175108;-43.930240641
172.23.72.154;2023-11-22 04:37:32.100499;-20.459551976;-43.928573001
172.23.72.154;2023-11-22 04:37:37.499846;-20.459264868;-43.928242465
172.23.72.154;2023-11-22 04:38:06.930761;-20.457370960;-43.926909881
172.23.72.154;2023-11-22 04:38:12.704325;-20.456842038;-43.926757277
172.23.72.154;2023-11-22 04:38:42.624366;-20.455104436;-43.927355756
172.23.72.154;2023-11-22 04:38:48.683891;-20.454825700;-43.927568496
172.23.72.154;2023-11-22 04:39:18.021236;-20.454582927;-43.929311956
172.23.72.154;2023-11-22 04:39:23.913182;-20.454442573;-43.929714562
172.23.72.154;2023-11-22 04:39:52.793438;-20.453427724;-43.931345984
172.23.72.154;2023-11-22 04:39:59.543914;-20.453653119;-43.931477137
172.23.72.154;2023-11-22 04:40:27.854717;-20.454848971;-43.931392723
172.23.72.154;2023-11-22 04:40:33.685338;-20.454923805;-43.931454691
172.23.72.154;2023-11-22 04:41:03.048280;-20.454921694;-43.931455535
172.23.72.154;2023-11-22 04:41:09.367805;-20.454921388;-43.931455580
172.23.72.154;2023-11-22 04:41:38.806646;-20.454920798;-43.931455443
172.23.72.154;2023-11-22 04:41:44.489879;-20.454920795;-43.931455362
172.23.72.154;2023-11-22 04:42:13.766069;-20.455125733;-43.931615402
172.23.72.154;2023-11-22 04:42:19.565137;-20.455225271;-43.931650422
172.23.72.154;2023-11-22 04:42:48.930399;-20.455374296;-43.931743096
172.23.72.154;2023-11-22 04:42:54.843524;-20.455374466;-43.931743158
172.23.72.154;2023-11-22 04:43:23.556789;-20.455374880;-43.931743387
172.23.72.154;2023-11-22 04:43:29.984144;-20.455374852;-43.931743433
172.23.72.154;2023-11-22 04:43:58.777837;-20.455374483;-43.931743476
172.23.72.154;2023-11-22 04:44:05.119081;-20.455374424;-43.931743478
172.23.72.154;2023-11-22 04:44:34.729123;-20.455374161;-43.931743416
172.23.72.154;2023-11-22 04:44:39.984727;-20.455374105;-43.931743394
172.23.72.154;2023-11-22 04:45:09.747280;-20.455373845;-43.931743222
172.23.72.154;2023-11-22 04:45:15.733159;-20.455373820;-43.931743179
172.23.72.154;2023-11-22 04:45:45.084561;-20.455336068;-43.932122779
172.23.72.154;2023-11-22 04:45:51.234072;-20.455284288;-43.932145628
172.23.72.154;2023-11-22 04:46:20.140958;-20.455401663;-43.932050665
172.23.72.154;2023-11-22 04:46:25.788048;-20.455401705;-43.932050790
172.23.72.154;2023-11-22 04:46:55.096232;-20.455401403;-43.932050403
172.23.72.154;2023-11-22 04:47:01.230252;-20.455401630;-43.932050421
172.23.72.154;2023-11-22 04:47:32.447712;-20.455401729;-43.932048608
172.23.72.154;2023-11-22 04:47:36.400702;-20.455401463;-43.932049020
172.23.72.154;2023-11-22 04:48:08.844727;-20.455400697;-43.932050336
172.23.72.154;2023-11-22 04:48:11.959530;-20.455400649;-43.932050423
172.23.72.154;2023-11-22 04:48:41.027642;-20.455400733;-43.932051407
172.23.72.154;2023-11-22 04:48:46.452709;-20.455400885;-43.932051575
172.23.72.154;2023-11-22 04:49:16.197736;-20.455401772;-43.932052434
172.23.72.154;2023-11-22 04:49:21.834808;-20.455401930;-43.932052597
172.23.72.154;2023-11-22 04:49:51.184270;-20.455312894;-43.932078304
172.23.72.154;2023-11-22 04:49:56.981718;-20.455141612;-43.932074220
172.23.72.154;2023-11-22 04:50:28.718080;-20.453636534;-43.931271766
172.23.72.154;2023-11-22 04:50:32.440604;-20.453686285;-43.931029697
172.23.72.154;2023-11-22 04:51:01.584106;-20.454365686;-43.930139586
172.23.72.154;2023-11-22 04:51:07.907535;-20.454423230;-43.929948213
172.23.72.154;2023-11-22 04:51:36.663180;-20.454691820;-43.928861582
172.23.72.154;2023-11-22 04:51:42.880873;-20.454720598;-43.928638772
172.23.72.154;2023-11-22 04:52:13.269127;-20.454938148;-43.927577281
172.23.72.154;2023-11-22 04:52:17.734241;-20.455133079;-43.927455846
172.23.72.154;2023-11-22 04:52:46.933669;-20.454794991;-43.926571700
172.23.72.154;2023-11-22 04:52:52.747557;-20.454421066;-43.926566149
172.23.72.154;2023-11-22 04:53:22.100219;-20.453396969;-43.925983937
172.23.72.154;2023-11-22 04:53:27.832795;-20.453396486;-43.925666889
172.23.72.154;2023-11-22 04:53:57.380153;-20.453232852;-43.924050283
172.23.72.154;2023-11-22 04:54:02.836297;-20.453277512;-43.923750837
172.23.72.154;2023-11-22 04:54:32.437129;-20.454885393;-43.922629517
172.23.72.154;2023-11-22 04:54:38.495128;-20.455297360;-43.922618160
172.23.72.154;2023-11-22 04:55:07.286320;-20.456818369;-43.923113299
172.23.72.154;2023-11-22 04:55:13.363388;-20.457070331;-43.923319252
172.23.72.154;2023-11-22 04:55:42.940020;-20.458323836;-43.924273011
172.23.72.154;2023-11-22 04:55:48.384078;-20.458567526;-43.924413972
172.23.72.154;2023-11-22 04:56:18.148692;-20.460018982;-43.924759726
172.23.72.154;2023-11-22 04:56:23.739766;-20.460272704;-43.924775736
172.23.72.154;2023-11-22 04:56:52.591130;-20.461556459;-43.925075755
172.23.72.154;2023-11-22 04:56:58.852668;-20.461879996;-43.925191680
172.23.72.154;2023-11-22 04:57:28.245763;-20.463317711;-43.925752631
172.23.72.154;2023-11-22 04:57:34.278263;-20.463617680;-43.925848132
172.23.72.154;2023-11-22 04:58:03.364201;-20.465078409;-43.926235195
172.23.72.154;2023-11-22 04:58:09.435210;-20.465391659;-43.926243794
172.23.72.154;2023-11-22 04:58:38.903447;-20.466378901;-43.925293428
172.23.72.154;2023-11-22 04:58:45.118380;-20.466402994;-43.924949050
172.23.72.154;2023-11-22 04:59:13.993215;-20.466910668;-43.923589053
172.23.72.154;2023-11-22 04:59:19.890469;-20.467212387;-43.923489233
172.23.72.154;2023-11-22 04:59:49.118098;-20.468635063;-43.923613267
172.23.72.154;2023-11-22 04:59:54.524876;-20.468682156;-43.923614894
172.23.72.154;2023-11-22 05:00:24.228631;-20.468726561;-43.923615935
172.23.72.154;2023-11-22 05:00:29.686763;-20.468866374;-43.923618056
172.23.72.154;2023-11-22 05:00:59.232758;-20.470019406;-43.923645796
172.23.72.154;2023-11-22 05:01:05.078362;-20.470246440;-43.923653722
172.23.72.154;2023-11-22 05:01:34.231009;-20.471360387;-43.923763429
172.23.72.154;2023-11-22 05:01:40.066620;-20.471586591;-43.923806909
172.23.72.154;2023-11-22 05:02:09.440504;-20.472866061;-43.923823682
172.23.72.154;2023-11-22 05:02:14.848771;-20.473143850;-43.923729101
172.23.72.154;2023-11-22 05:02:44.717855;-20.474552652;-43.922960047
172.23.72.154;2023-11-22 05:02:50.676707;-20.474874101;-43.922672762
172.23.72.154;2023-11-22 05:03:19.350403;-20.475046785;-43.920832729
172.23.72.154;2023-11-22 05:03:25.832050;-20.474863043;-43.920425843
172.23.72.154;2023-11-22 05:03:55.242716;-20.475074502;-43.918954379
172.23.72.154;2023-11-22 05:04:00.437741;-20.475120067;-43.918805279
172.23.72.154;2023-11-22 05:04:30.436189;-20.475523206;-43.918438919
172.23.72.154;2023-11-22 05:04:36.439442;-20.475561911;-43.918564837
172.23.72.154;2023-11-22 05:05:04.975241;-20.475491882;-43.918629615
172.23.72.154;2023-11-22 05:05:11.359724;-20.475508809;-43.918538598
172.23.72.154;2023-11-22 05:05:40.853971;-20.475710720;-43.918497123
172.23.72.154;2023-11-22 05:05:46.665740;-20.475711797;-43.918496246
172.23.72.154;2023-11-22 05:06:15.739632;-20.475625180;-43.918502072
172.23.72.154;2023-11-22 05:06:21.505856;-20.475591686;-43.918513837
172.23.72.154;2023-11-22 05:06:50.716739;-20.475155023;-43.919148682
172.23.72.154;2023-11-22 05:06:56.928116;-20.475045489;-43.919469399
172.23.72.154;2023-11-22 05:07:26.042753;-20.475201742;-43.921418566
172.23.72.154;2023-11-22 05:07:31.800836;-20.475141494;-43.922079232
172.23.72.154;2023-11-22 05:08:01.236677;-20.472720260;-43.923765440
172.23.72.154;2023-11-22 05:08:06.654310;-20.472314290;-43.923822348
172.23.72.154;2023-11-22 05:08:37.182177;-20.470085485;-43.922854232
172.23.72.154;2023-11-22 05:08:42.063540;-20.469643075;-43.922767112
172.23.72.154;2023-11-22 05:09:11.387714;-20.466917220;-43.921763064
172.23.72.154;2023-11-22 05:09:17.438712;-20.466389009;-43.921484518
172.23.72.154;2023-11-22 05:09:46.407947;-20.464186516;-43.920067355
172.23.72.154;2023-11-22 05:09:52.512525;-20.463787158;-43.919825993
172.23.72.154;2023-11-22 05:10:22.400722;-20.461811534;-43.918550309
172.23.72.154;2023-11-22 05:10:27.571409;-20.461542028;-43.918296266
172.23.72.154;2023-11-22 05:10:57.079101;-20.459964979;-43.918941318
172.23.72.154;2023-11-22 05:11:03.010436;-20.459552897;-43.918985606
172.23.72.154;2023-11-22 05:11:32.566506;-20.459022916;-43.918669252
172.23.72.154;2023-11-22 05:11:37.840055;-20.458741535;-43.918461249
172.23.72.154;2023-11-22 05:12:07.039473;-20.457026144;-43.916432679
172.23.72.154;2023-11-22 05:12:13.364691;-20.456421842;-43.916166044
172.23.72.154;2023-11-22 05:12:42.729933;-20.453823248;-43.916108442
172.23.72.154;2023-11-22 05:12:48.441111;-20.453421014;-43.916232693
172.23.72.154;2023-11-22 05:13:18.443646;-20.453692060;-43.917625837
172.23.72.154;2023-11-22 05:13:23.340614;-20.453699519;-43.917664470
172.23.72.154;2023-11-22 05:13:52.498225;-20.453704554;-43.917689255
172.23.72.154;2023-11-22 05:13:58.987017;-20.453724394;-43.917838646
172.23.72.154;2023-11-22 05:14:28.186802;-20.453725177;-43.917919820
172.23.72.154;2023-11-22 05:14:33.872972;-20.453725098;-43.917919522
172.23.72.154;2023-11-22 05:15:02.984545;-20.453724739;-43.917918540
172.23.72.154;2023-11-22 05:15:09.280784;-20.453724737;-43.917918415
172.23.72.154;2023-11-22 05:15:38.691002;-20.453724793;-43.917918277
172.23.72.154;2023-11-22 05:15:44.288225;-20.453724792;-43.917918275
172.23.72.154;2023-11-22 05:16:13.794534;-20.453724979;-43.917918327
172.23.72.154;2023-11-22 05:16:19.291959;-20.453725030;-43.917918351
172.23.72.154;2023-11-22 05:16:49.124297;-20.453725265;-43.917918415
172.23.72.154;2023-11-22 05:16:54.600725;-20.453725304;-43.917918426
172.23.72.154;2023-11-22 05:17:24.072159;-20.453725514;-43.917918491
172.23.72.154;2023-11-22 05:17:29.329087;-20.453725548;-43.917918508
172.23.72.154;2023-11-22 05:17:59.249290;-20.453700485;-43.918063645
172.23.72.154;2023-11-22 05:18:04.945679;-20.453593671;-43.918218754
172.23.72.154;2023-11-22 05:18:34.701185;-20.453506242;-43.918262743
172.23.72.154;2023-11-22 05:18:39.954458;-20.453505794;-43.918262632
172.23.72.154;2023-11-22 05:19:09.709071;-20.453504307;-43.918262307
172.23.72.154;2023-11-22 05:19:16.148063;-20.453504371;-43.918263044
172.23.72.154;2023-11-22 05:19:45.668363;-20.453503758;-43.918263990
172.23.72.154;2023-11-22 05:19:50.669554;-20.453503716;-43.918264004
172.23.72.154;2023-11-22 05:20:20.246276;-20.453503874;-43.918263702
172.23.72.154;2023-11-22 05:20:25.803289;-20.453504029;-43.918263755
172.23.72.154;2023-11-22 05:20:55.249786;-20.453504349;-43.918263657
172.23.72.154;2023-11-22 05:21:01.182940;-20.453504344;-43.918263591
172.23.72.154;2023-11-22 05:21:30.919345;-20.453504187;-43.918263363
172.23.72.154;2023-11-22 05:21:36.600458;-20.453504136;-43.918263320
172.23.72.154;2023-11-22 05:22:05.904938;-20.453503928;-43.918263171
172.23.72.154;2023-11-22 05:22:11.738226;-20.453497381;-43.918253603
172.23.72.154;2023-11-22 05:22:40.721586;-20.453481915;-43.917352041
172.23.72.154;2023-11-22 05:22:46.874936;-20.453479014;-43.917102051
172.23.72.154;2023-11-22 05:23:15.996691;-20.453783235;-43.916162764
172.23.72.154;2023-11-22 05:23:21.780772;-20.454083499;-43.916137525
172.23.72.154;2023-11-22 05:23:51.049479;-20.455655429;-43.916088479
172.23.72.154;2023-11-22 05:23:56.772792;-20.455980855;-43.916125424
172.23.72.154;2023-11-22 05:24:26.399685;-20.457520424;-43.916820581
172.23.72.154;2023-11-22 05:24:32.534088;-20.457756343;-43.917083272
172.23.72.154;2023-11-22 05:25:01.859080;-20.458503030;-43.918500688
172.23.72.154;2023-11-22 05:25:08.678222;-20.458778308;-43.918745021
172.23.72.154;2023-11-22 05:25:37.188759;-20.460207411;-43.918933236
172.23.72.154;2023-11-22 05:25:42.725356;-20.460476182;-43.918833278
172.23.72.154;2023-11-22 05:26:11.977657;-20.461421279;-43.919041915
172.23.72.154;2023-11-22 05:26:18.259035;-20.461560754;-43.919150222
172.23.72.154;2023-11-22 05:26:47.743223;-20.462101657;-43.919736369
172.23.72.154;2023-11-22 05:26:53.510018;-20.462213319;-43.919866951
172.23.72.154;2023-11-22 05:27:22.711440;-20.462896722;-43.920733686
172.23.72.154;2023-11-22 05:27:28.541605;-20.462972837;-43.920889875
172.23.72.154;2023-11-22 05:27:57.921600;-20.462452302;-43.921390176
172.23.72.154;2023-11-22 05:28:04.046550;-20.462317624;-43.921337060
172.23.72.154;2023-11-22 05:28:32.904888;-20.461610875;-43.921175326
172.23.72.154;2023-11-22 05:28:38.965331;-20.461449933;-43.921160294
172.23.72.154;2023-11-22 05:29:09.219152;-20.460654688;-43.921207615
172.23.72.154;2023-11-22 05:29:13.896783;-20.460533992;-43.921254433
172.23.72.154;2023-11-22 05:29:43.561568;-20.460086507;-43.922086919
172.23.72.154;2023-11-22 05:29:49.782451;-20.460025709;-43.922285192
172.23.72.154;2023-11-22 05:30:18.917196;-20.459928529;-43.923145526
172.23.72.154;2023-11-22 05:30:24.411518;-20.459980262;-43.923279322
172.23.72.154;2023-11-22 05:30:53.995122;-20.460495236;-43.923844759
172.23.72.154;2023-11-22 05:30:59.316593;-20.460587128;-43.923956587
172.23.72.154;2023-11-22 05:31:29.086230;-20.460617324;-43.924488027
172.23.72.154;2023-11-22 05:31:34.756713;-20.460594522;-43.924559469
