IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,86038,-92,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,42831,-86,172.23.67.105,CM-7902
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,79449,-92,172.23.67.154,CM-7948
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,87594,-95,172.23.67.128,CM-7926
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,77529,-92,172.23.67.101,CM-7901
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,68670,-81,172.23.67.93,Desconhecido
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,79394,-84,172.23.67.131,CM-7928
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,42830,-93,172.23.67.117,CM-7915
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87282,-79,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,77451,-93,172.23.66.19,UMR 41 - 17 L link
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,77529,-93,172.23.67.101,CM-7901
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87588,-89,172.23.67.144,Desconhecido
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87574,-74,172.23.67.126,CM-7924
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87375,-90,172.23.67.112,CM-7910
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87367,-103,172.23.67.127,CM-7925
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87368,-90,172.23.67.162,CM-7956
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87282,-104,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,0,-105,0.0.0.0,Gateway
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87367,-83,172.23.67.127,CM-7925
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,83413,-73,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,72405,-93,172.23.66.30,UMR 39 - 18I / PCN 02
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,77449,-83,172.23.67.132,CM-7929
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87282,-76,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,82149,-92,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87287,-88,172.23.66.46,UFR 04 - Vila 2
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,72710,-65,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,86032,-70,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,0,-93,0.0.0.0,Gateway
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,86036,-87,172.23.66.66,UMR 29 - 23K Bandeira
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,82152,-94,172.23.66.49,UMR 09 - Engenho Subida
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87587,-92,172.23.67.201,ES-5501
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87588,-93,172.23.67.144,Desconhecido
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87367,-94,172.23.67.127,CM-7925
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,46142,-92,172.23.67.138,CM-7934
172.23.66.240,2023-11-22,10:02,LX5,-20.454041666666665,-43.922405,36,87368,-80,172.23.67.162,CM-7956
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87282,-81,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,79449,-91,172.23.67.154,CM-7948
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,46142,-88,172.23.67.138,CM-7934
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,68670,-81,172.23.67.93,Desconhecido
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87283,-101,172.23.66.45,UMR 22 - 20H LINK Alto
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,86032,-100,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87367,-104,172.23.67.127,CM-7925
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,68670,-81,172.23.67.93,Desconhecido
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,83413,-73,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,82149,-91,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87578,-94,172.23.67.159,CM-7953
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87368,-76,172.23.67.162,CM-7956
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,0,-93,0.0.0.0,Gateway
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,86034,-72,172.23.66.32,UMR 23 - Trevo 18i | Bandeira
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,86032,-81,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87282,-82,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87587,-93,172.23.67.201,ES-5501
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,86038,-92,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,79449,-94,172.23.67.154,CM-7948
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87574,-78,172.23.67.126,CM-7924
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87583,-96,172.23.67.146,CM-7940
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,87375,-94,172.23.67.112,CM-7910
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,77449,-92,172.23.67.132,CM-7929
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,0,-95,0.0.0.0,Gateway
172.23.66.240,2023-11-22,10:02,LX5,-20.454045,-43.92240333333333,36,79102,-94,172.23.67.106,CM-7904
