IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,93564,-84,172.23.67.210,PM-9905
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87372,-87,172.23.67.108,CM-7906
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,46141,-61,172.23.67.157,CM-7951
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,47441,-62,172.23.67.238,TE-1117
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,83368,-82,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87574,-87,172.23.67.126,CM-7924
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,46142,-63,172.23.67.138,CM-7934
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,72465,-66,172.23.66.64,UMR 08 - 13T Baixo
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,86032,-83,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87593,-81,172.23.67.129,Desconhecido
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,77529,-67,172.23.67.101,CM-7901
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,79102,-65,172.23.67.106,CM-7904
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,83413,-84,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,77449,-63,172.23.67.132,CM-7929
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,68670,-83,172.23.67.93,Desconhecido
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,77451,-82,172.23.66.19,UMR 41 - 17 L link
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,42825,-57,172.23.67.115,CM-7913
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,72710,-93,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,72465,-104,172.23.66.64,UMR 08 - 13T Baixo
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87591,-104,172.23.67.152,CM-7946
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87594,-90,172.23.67.128,CM-7926
